id,name,code,level,qualification_group,education_level,skill_level,date_from,active,parent_id/id
bg_ncop_21496032,Инженер машини и апарати за производство на ядрена енергия,21496032,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2149
bg_ncop_21496033,Инженер ядрена енергетика,21496033,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2149
bg_ncop_21496034,Инженер оптика,21496034,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2149
bg_ncop_21496035,Инженер генериране на електроенергия (водно електрическа централа),21496035,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2149
bg_ncop_21496036,Експерт управление на въздушното движение,21496036,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2149
bg_ncop_21495037,Експерт аеронавигационно информационно обслужване,21495037,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2149
bg_ncop_21495038,Експерт авиационна безопасност,21495038,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2149
bg_ncop_21496039,Инеженер клиентска поддръжка,21496039,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2149
bg_ncop_21496040,Инженер качество,21496040,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2149
bg_ncop_21496041,Риск инженер,21496041,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2149
bg_ncop_21516001,Инженер автоматизация,21516001,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516002,Инженер енергетик,21516002,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516003,Инженер генериране на електроенергия (атомна електроцентрала),21516003,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516004,Инженер генериране на електроенергия (топло електрическа централа),21516004,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516005,Инженер генериране на електроенергия (алтернативни източници),21516005,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516006,Инженер електрически илюминации и ефекти,21516006,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516007,Инженер електрически контактни мрежи,21516007,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516008,Инженер електрически машини и апарати,21516008,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516009,Инженер електрически подсистеми,21516009,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516010,Инженер електромеханично оборудване,21516010,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516011,Инженер електрообзавеждане,21516011,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516012,Инженер енергиен диспечер,21516012,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516013,Инженер осветителна техника,21516013,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516014,Инженер пренос на електроенергия,21516014,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516015,Инженер разпределение на електроенергия,21516015,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516016,Инженер релейна защита,21516016,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516017,Инженер електрически контрол,21516017,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516018,Инженер осигурителна техника,21516018,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21516019,Инженер електробезопасност,21516019,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21515020,Началник газова парова централа,21515020,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21515021,Авиоинженер електро и приборно оборудване,21515021,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21515022,Авиоинженер енергетик,21515022,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2151
bg_ncop_21526001,Инженер хардуер,21526001,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526002,Инженер електронно-технически архив,21526002,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526003,Инженер електроник (полупроводникова техника),21526003,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526004,Инженер електроник,21526004,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526005,Инженер електроник (компютърен дизайн),21526005,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526006,Инженер електронни инструменти и прибори,21526006,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526007,Инженер контролно-измервателни прибори и автоматика,21526007,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526008,Инженер космическа техника и апаратура,21526008,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526009,Инженер самолетно оборудване,21526009,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526010,Инженер самолетоводещи съоръжения,21526010,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526011,Експерт системи въздушно обслужване,21526011,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526012,Експерт навигация и метеорологична техника,21526012,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526013,Експерт метеорологично осигуряване,21526013,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21526014,Инженер роботика,21526014,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21525015,Авиоинженер радиооборудване,21525015,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21525016,Експерт метрологично осигуряване,21525016,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2152
bg_ncop_21536001,"Началник група ""Експлоатация и поддържане в пощи и далекосъобщения""",21536001,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536002,Инженер радиотелеграфист,21536002,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536003,Инженер телекомуникация,21536003,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536004,Инженер телекомуникация (космичен ),21536004,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536005,Инженер телекомуникация (радарни системи ),21536005,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536006,Инженер телекомуникация (радио),21536006,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536007,Инженер телекомуникация (сигнални системи),21536007,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536008,Инженер телекомуникация (телевизия ),21536008,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536009,Инженер телекомуникация (телеграф),21536009,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536010,Инженер телекомуникация (телефон),21536010,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536011,Инженер ръководител екип радио и телевизия,21536011,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536012,Инженер АРС на подвижен състав метрополитен,21536012,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536013,Експерт телекомуникации и мрежи за данни,21536013,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536014,Експерт комуникации,21536014,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536015,Специалист телекомуникации и мрежи за данни,21536015,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21536016,Специалист маршрутизаторно оборудване,21536016,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2153
bg_ncop_21617001,Главен архитект,21617001,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2161
bg_ncop_21617002,Архитект,21617002,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2161
bg_ncop_21617003,Архитект интериор,21617003,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2161
bg_ncop_21627001,Ландшафтен архитект,21627001,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2162
bg_ncop_21636001,Дизайнер моден,21636001,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2163
bg_ncop_21636002,Моделиер,21636002,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2163
bg_ncop_21636003,Дизайнер сценични костюми,21636003,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2163
bg_ncop_21636004,Дизайнер бижута,21636004,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2163
bg_ncop_21636005,Промишлен дизайнер,21636005,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2163
bg_ncop_21646001,Урбанист,21646001,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2164
bg_ncop_21646002,Специалист пространствено и градско планиране,21646002,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2164
bg_ncop_21656001,Геодезист,21656001,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2165
bg_ncop_21656002,Земемер,21656002,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2165
bg_ncop_21656003,Земеустроител,21656003,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2165
bg_ncop_21656004,Специалист кадастър и регулация,21656004,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2165
bg_ncop_21656005,Картограф,21656005,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2165
bg_ncop_21656006,Топограф,21656006,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2165
bg_ncop_21656007,Фотограметрист,21656007,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2165
bg_ncop_21656008,Хидрограф,21656008,occupation,specialist,higher,4,2025-01-01,true,bg_ncop_2165
