id,code,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name@en_US,name@bg_BG,l10n_bg_city_hall_code,l10n_bg_structure_type,country_id/id,zipcode,l10n_bg_has_tax_office,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id
l10n_bg_city.61922,61922,61922,l10n_bg_city.village,Rayovo,Райово,SFO39-21,cityhall,base.bg,2017,False,l10n_bg_city.S68134,l10n_bg_city.65231,
l10n_bg_city.61933,61933,61933,l10n_bg_city.village,Rakevo,Ракево,VRC21-12,cityhall,base.bg,3067,False,l10n_bg_city.S12259,l10n_bg_city.39846,
l10n_bg_city.61950,61950,61950,l10n_bg_city.village,Rakita,Ракита,PVN37-08,cityhall,base.bg,5998,False,l10n_bg_city.S56722,l10n_bg_city.80501,
l10n_bg_city.61995,61995,61995,l10n_bg_city.village,Rakitnitsa,Ракитница,SZR31-39,cityhall,base.bg,6067,False,l10n_bg_city.S68850,l10n_bg_city.68850,
l10n_bg_city.63700,63700,63700,l10n_bg_city.village,Rakitnitsa,Ракитница,VID06-07,cityhall,base.bg,3790,False,l10n_bg_city.S10971,l10n_bg_city.06224,
l10n_bg_city.62013,62013,62013,l10n_bg_city.village,Raklinovo,Раклиново,BGS01-11,cityhall,base.bg,8547,False,l10n_bg_city.S07079,l10n_bg_city.00151,
l10n_bg_city.62044,62044,62044,l10n_bg_city.village,Rakovitsa,Раковица,VID25-04,cityhall,base.bg,3820,False,l10n_bg_city.S10971,l10n_bg_city.46245,
l10n_bg_city.62089,62089,62089,l10n_bg_city.village,Rakovski,Раковски,RAZ26-14,cityhall,base.bg,7264,False,l10n_bg_city.S61710,l10n_bg_city.61710,
l10n_bg_city.62092,62092,62092,l10n_bg_city.village,Rakovski,Раковски,DOB17-12,cityhall,base.bg,9659,False,l10n_bg_city.S72624,l10n_bg_city.35064,
l10n_bg_city.62116,62116,62116,l10n_bg_city.village,Ralevo,Ралево,PVN24-19,cityhall,base.bg,5875,False,l10n_bg_city.S56722,l10n_bg_city.56722,
l10n_bg_city.62147,62147,62147,l10n_bg_city.village,Ralitsa,Ралица,KRZ21-38,cityhall,base.bg,6820,False,l10n_bg_city.S40909,l10n_bg_city.48996,
l10n_bg_city.62164,62164,62164,l10n_bg_city.village,Ralitsa,Ралица,TGV35-34,cityhall,base.bg,7759,False,l10n_bg_city.S73626,l10n_bg_city.73626,
l10n_bg_city.62178,62178,62178,l10n_bg_city.village,Ralichevo,Раличево,KRZ15-55,cityhall,base.bg,6965,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.62195,62195,62195,l10n_bg_city.village,Rani list,Рани лист,KRZ16-29,cityhall,base.bg,6720,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.62219,62219,62219,l10n_bg_city.village,Rasnik,Расник,PER32-22,cityhall,base.bg,2357,False,l10n_bg_city.S55871,l10n_bg_city.55871,
l10n_bg_city.62222,62222,62222,l10n_bg_city.village,Rasovo,Расово,MON26-03,cityhall,base.bg,3660,False,l10n_bg_city.S48489,l10n_bg_city.47593,
l10n_bg_city.62236,62236,62236,l10n_bg_city.village,Rastnik,Растник,KRZ14-33,cityhall,base.bg,6865,False,l10n_bg_city.S40909,l10n_bg_city.36926,
l10n_bg_city.62284,62284,62284,l10n_bg_city.village,Rashka Grashtitsa,Рашка Гращица,KNL31-16,cityhall,base.bg,2578,False,l10n_bg_city.S41112,l10n_bg_city.51216,
l10n_bg_city.62387,62387,62387,l10n_bg_city.village,Rebrovo,Реброво,SFO43-27,cityhall,base.bg,2294,False,l10n_bg_city.S68134,l10n_bg_city.65869,
l10n_bg_city.62390,62390,62390,l10n_bg_city.village,Rebarkovo,Ребърково,VRC27-22,cityhall,base.bg,3158,False,l10n_bg_city.S12259,l10n_bg_city.47714,
l10n_bg_city.62431,62431,62431,l10n_bg_city.village,Rezach,Резач,VTR14-06,cityhall,base.bg,5088,False,l10n_bg_city.S10447,l10n_bg_city.30962,
l10n_bg_city.62445,62445,62445,l10n_bg_city.village,Rezbartsi,Резбарци,KRZ16-30,cityhall,base.bg,6649,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.62462,62462,62462,l10n_bg_city.village,Reka,Река,SML31-26,cityhall,base.bg,4734,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.62486,62486,62486,l10n_bg_city.village,Relyovo,Рельово,SFO39-22,cityhall,base.bg,2018,False,l10n_bg_city.S68134,l10n_bg_city.65231,
l10n_bg_city.62493,62493,62493,l10n_bg_city.village,Replyana,Репляна,VID37-05,cityhall,base.bg,3954,False,l10n_bg_city.S10971,l10n_bg_city.81757,
l10n_bg_city.62503,62503,62503,l10n_bg_city.village,Reselets,Реселец,PVN37-09,cityhall,base.bg,5993,False,l10n_bg_city.S56722,l10n_bg_city.80501,
l10n_bg_city.62517,62517,62517,l10n_bg_city.village,Resen,Ресен,VTR04-29,cityhall,base.bg,5060,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.62520,62520,62520,l10n_bg_city.village,Resilovo,Ресилово,KNL41-02,cityhall,base.bg,2621,False,l10n_bg_city.S41112,l10n_bg_city.65365,
l10n_bg_city.62548,62548,62548,l10n_bg_city.village,Rechitsa,Речица,BGS18-21,cityhall,base.bg,8567,False,l10n_bg_city.S07079,l10n_bg_city.63224,
l10n_bg_city.62579,62579,62579,l10n_bg_city.village,Ribaritsa,Рибарица,LOV33-11,cityhall,base.bg,5720,False,l10n_bg_city.S43952,l10n_bg_city.72343,
l10n_bg_city.62582,62582,62582,l10n_bg_city.village,Ribaritsa,Рибарица,SFO18-07,cityhall,base.bg,2179,False,l10n_bg_city.S68134,l10n_bg_city.27632,
l10n_bg_city.54260,54260,54260,l10n_bg_city.village,Ribartsi,Рибарци,KRZ02-26,cityhall,base.bg,6790,False,l10n_bg_city.S40909,l10n_bg_city.00607,
l10n_bg_city.62596,62596,62596,l10n_bg_city.village,Riben,Рибен,PVN10-12,cityhall,base.bg,5847,False,l10n_bg_city.S56722,l10n_bg_city.22215,
l10n_bg_city.62617,62617,62617,l10n_bg_city.village,Ribino,Рибино,KRZ15-35,cityhall,base.bg,6939,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.62623,62623,62623,l10n_bg_city.village,Ribnik,Рибник,BLG33-35,cityhall,base.bg,2864,False,l10n_bg_city.S04279,l10n_bg_city.56126,
l10n_bg_city.62637,62637,62637,l10n_bg_city.village,Ribnitsa,Рибница,SML27-08,cityhall,base.bg,4973,False,l10n_bg_city.S67653,l10n_bg_city.63207,
l10n_bg_city.62640,62640,62640,l10n_bg_city.village,Ribnovo,Рибново,BLG13-12,cityhall,base.bg,2967,False,l10n_bg_city.S04279,l10n_bg_city.18366,
l10n_bg_city.62654,62654,62654,l10n_bg_city.village,Ridino,Ридино,KRZ08-14,cityhall,base.bg,6849,False,l10n_bg_city.S40909,l10n_bg_city.20746,
l10n_bg_city.62699,62699,62699,l10n_bg_city.village,Riltsi,Рилци,BLG03-19,cityhall,base.bg,2710,False,l10n_bg_city.S04279,l10n_bg_city.04279,
l10n_bg_city.62732,62732,62732,l10n_bg_city.village,Rish,Риш,SHU25-07,cityhall,base.bg,9830,False,l10n_bg_city.S83510,l10n_bg_city.67708,
l10n_bg_city.62757,62757,62757,l10n_bg_city.village,Robovo,Робово,JAM25-31,cityhall,base.bg,8664,False,l10n_bg_city.S87374,l10n_bg_city.87374,
l10n_bg_city.62760,62760,62760,l10n_bg_city.village,Rovina,Ровина,SML31-45,cityhall,base.bg,4736,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.62774,62774,62774,l10n_bg_city.village,Rogach,Рогач,KRZ15-36,cityhall,base.bg,6916,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.62788,62788,62788,l10n_bg_city.village,Rogachevo,Рогачево,DOB03-13,cityhall,base.bg,9632,False,l10n_bg_city.S72624,l10n_bg_city.02508,
l10n_bg_city.62801,62801,62801,l10n_bg_city.village,Rogozari,Рогозари,KRZ08-35,cityhall,base.bg,6845,False,l10n_bg_city.S40909,l10n_bg_city.20746,
l10n_bg_city.62815,62815,62815,l10n_bg_city.village,Rogozen,Рогозен,VRC35-05,cityhall,base.bg,3257,False,l10n_bg_city.S12259,l10n_bg_city.77102,
l10n_bg_city.62829,62829,62829,l10n_bg_city.village,Rogozina,Рогозина,DOB12-30,cityhall,base.bg,9560,False,l10n_bg_city.S72624,l10n_bg_city.14711,
l10n_bg_city.62832,62832,62832,l10n_bg_city.village,Rogozinovo,Рогозиново,HKV33-18,cityhall,base.bg,6469,False,l10n_bg_city.S77195,l10n_bg_city.77181,
l10n_bg_city.62846,62846,62846,l10n_bg_city.village,Rogozche,Рогозче,KRZ08-15,cityhall,base.bg,6845,False,l10n_bg_city.S40909,l10n_bg_city.20746,
l10n_bg_city.62858,62858,62858,l10n_bg_city.village,Rogosh,Рогош,PDV17-13,cityhall,base.bg,4140,False,l10n_bg_city.S56784,l10n_bg_city.56784,
l10n_bg_city.62877,62877,62877,l10n_bg_city.village,Rodina,Родина,VTR14-07,cityhall,base.bg,5092,False,l10n_bg_city.S10447,l10n_bg_city.30962,
l10n_bg_city.62880,62880,62880,l10n_bg_city.village,Rodopi,Родопи,HKV34-29,cityhall,base.bg,6356,False,l10n_bg_city.S77195,l10n_bg_city.77195,
l10n_bg_city.62904,62904,62904,l10n_bg_city.village,Rozhden,Рожден,BGS18-22,cityhall,base.bg,8539,False,l10n_bg_city.S07079,l10n_bg_city.63224,
l10n_bg_city.62921,62921,62921,l10n_bg_city.village,Roza,Роза,JAM25-32,cityhall,base.bg,8630,False,l10n_bg_city.S87374,l10n_bg_city.87374,
l10n_bg_city.62935,62935,62935,l10n_bg_city.village,Rozino,Розино,HKV11-19,cityhall,base.bg,6998,False,l10n_bg_city.S77195,l10n_bg_city.32024,
l10n_bg_city.62949,62949,62949,l10n_bg_city.village,Rozino,Розино,PDV13-22,cityhall,base.bg,4340,False,l10n_bg_city.S56784,l10n_bg_city.36498,
l10n_bg_city.62966,62966,62966,l10n_bg_city.village,Rozovets,Розовец,PDV07-17,cityhall,base.bg,4154,False,l10n_bg_city.S56784,l10n_bg_city.06361,
l10n_bg_city.62973,62973,62973,l10n_bg_city.village,Rozovo,Розово,PAZ06-06,cityhall,base.bg,4683,False,l10n_bg_city.S55155,l10n_bg_city.06207,
l10n_bg_city.62983,62983,62983,l10n_bg_city.village,Rozovo,Розово,SZR12-12,cityhall,base.bg,6163,False,l10n_bg_city.S68850,l10n_bg_city.35167,
l10n_bg_city.63029,63029,63029,l10n_bg_city.village,Rosen,Росен,BGS21-14,cityhall,base.bg,8150,False,l10n_bg_city.S07079,l10n_bg_city.67800,
l10n_bg_city.63032,63032,63032,l10n_bg_city.village,Rosen,Росен,PAZ19-22,cityhall,base.bg,4457,False,l10n_bg_city.S55155,l10n_bg_city.55155,
l10n_bg_city.63063,63063,63063,l10n_bg_city.village,Rosenovo,Росеново,DOB15-52,cityhall,base.bg,9369,False,l10n_bg_city.S72624,l10n_bg_city.72624,
l10n_bg_city.63077,63077,63077,l10n_bg_city.village,Rosina,Росина,TGV35-50,cityhall,base.bg,7872,False,l10n_bg_city.S73626,l10n_bg_city.73626,
l10n_bg_city.63080,63080,63080,l10n_bg_city.village,Rositsa,Росица,VTR22-16,cityhall,base.bg,5221,False,l10n_bg_city.S10447,l10n_bg_city.55052,
l10n_bg_city.63094,63094,63094,l10n_bg_city.village,Rositsa,Росица,DOB12-32,cityhall,base.bg,9540,False,l10n_bg_city.S72624,l10n_bg_city.14711,
l10n_bg_city.63687,63687,63687,l10n_bg_city.village,Rohleva,Рохлева,PAZ08-13,cityhall,base.bg,4630,False,l10n_bg_city.S55155,l10n_bg_city.10450,
l10n_bg_city.63135,63135,63135,l10n_bg_city.village,Royak,Рояк,VAR16-12,cityhall,base.bg,9252,False,l10n_bg_city.S10135,l10n_bg_city.24565,
l10n_bg_city.63152,63152,63152,l10n_bg_city.village,Rudartsi,Рударци,PER32-16,cityhall,base.bg,2343,False,l10n_bg_city.S55871,l10n_bg_city.55871,
l10n_bg_city.63166,63166,63166,l10n_bg_city.village,Rudina,Рудина,BGS18-23,cityhall,base.bg,8536,False,l10n_bg_city.S07079,l10n_bg_city.63224,
l10n_bg_city.63170,63170,63170,l10n_bg_city.village,Rudina,Рудина,KRZ16-85,cityhall,base.bg,6659,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.63197,63197,63197,l10n_bg_city.village,Rudnik,Рудник,VAR13-12,cityhall,base.bg,9105,False,l10n_bg_city.S10135,l10n_bg_city.21912,
l10n_bg_city.63238,63238,63238,l10n_bg_city.village,Ruen,Руен,PDV42-02,cityhall,base.bg,4102,False,l10n_bg_city.S56784,l10n_bg_city.40467,
l10n_bg_city.63241,63241,63241,l10n_bg_city.village,Ruets,Руец,TGV35-35,cityhall,base.bg,7744,False,l10n_bg_city.S73626,l10n_bg_city.73626,
l10n_bg_city.63269,63269,63269,l10n_bg_city.village,Ruzhitsa,Ружица,SHU21-12,cityhall,base.bg,9954,False,l10n_bg_city.S83510,l10n_bg_city.51651,
l10n_bg_city.63286,63286,63286,l10n_bg_city.village,Ruyno,Руйно,SLS10-20,cityhall,base.bg,7692,False,l10n_bg_city.S66425,l10n_bg_city.24030,
l10n_bg_city.63313,63313,63313,l10n_bg_city.village,Rumelia,Румелия,HKV18-13,cityhall,base.bg,6496,False,l10n_bg_city.S77195,l10n_bg_city.46084,
l10n_bg_city.63327,63327,63327,l10n_bg_city.village,Rumyantsevo,Румянцево,LOV19-09,cityhall,base.bg,5785,False,l10n_bg_city.S43952,l10n_bg_city.44327,
l10n_bg_city.49312,49312,49312,l10n_bg_city.village,Rupite,Рупите,BLG33-30,cityhall,base.bg,2863,False,l10n_bg_city.S04279,l10n_bg_city.56126,
l10n_bg_city.63344,63344,63344,l10n_bg_city.village,Rupkite,Рупките,SZR36-10,cityhall,base.bg,6251,False,l10n_bg_city.S68850,l10n_bg_city.81414,
l10n_bg_city.63358,63358,63358,l10n_bg_city.village,Ruptsi,Рупци,VID09-26,cityhall,base.bg,3726,False,l10n_bg_city.S10971,l10n_bg_city.10971,
l10n_bg_city.63361,63361,63361,l10n_bg_city.village,Ruptsi,Рупци,PVN37-10,cityhall,base.bg,5994,False,l10n_bg_city.S56722,l10n_bg_city.80501,
l10n_bg_city.63375,63375,63375,l10n_bg_city.village,Rupcha,Рупча,BGS18-24,cityhall,base.bg,8574,False,l10n_bg_city.S07079,l10n_bg_city.63224,
l10n_bg_city.63402,63402,63402,l10n_bg_city.village,Rusalsko,Русалско,KRZ02-19,cityhall,base.bg,6795,False,l10n_bg_city.S40909,l10n_bg_city.00607,
l10n_bg_city.63416,63416,63416,l10n_bg_city.village,Rusalya,Русаля,VTR04-30,cityhall,base.bg,5057,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.63450,63450,63450,l10n_bg_city.village,Ruska Bela,Руска Бела,VRC27-23,cityhall,base.bg,3148,False,l10n_bg_city.S12259,l10n_bg_city.47714,
l10n_bg_city.63478,63478,63478,l10n_bg_city.village,Rusokastro,Русокастро,BGS08-08,cityhall,base.bg,8105,False,l10n_bg_city.S07079,l10n_bg_city.35883,
l10n_bg_city.63505,63505,63505,l10n_bg_city.village,Ruchey,Ручей,KRZ15-71,cityhall,base.bg,6928,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.63542,63542,63542,l10n_bg_city.village,Razhdak,Ръждак,BLG33-36,cityhall,base.bg,2856,False,l10n_bg_city.S04279,l10n_bg_city.56126,
l10n_bg_city.63553,63553,63553,l10n_bg_city.village,Razhevo,Ръжево,PDV12-11,cityhall,base.bg,4169,False,l10n_bg_city.S56784,l10n_bg_city.35523,
l10n_bg_city.63567,63567,63567,l10n_bg_city.village,Razhevo Konare,Ръжево Конаре,PDV12-12,cityhall,base.bg,4170,False,l10n_bg_city.S56784,l10n_bg_city.35523,
l10n_bg_city.63570,63570,63570,l10n_bg_city.village,Razhena,Ръжена,SZR12-13,cityhall,base.bg,6171,False,l10n_bg_city.S68850,l10n_bg_city.35167,
l10n_bg_city.63584,63584,63584,l10n_bg_city.village,Razhenovo,Ръженово,HKV18-09,cityhall,base.bg,6498,False,l10n_bg_city.S77195,l10n_bg_city.46084,
l10n_bg_city.63598,63598,63598,l10n_bg_city.village,Razhitsa,Ръжица,BGS18-25,cityhall,base.bg,8350,False,l10n_bg_city.S07079,l10n_bg_city.63224,
l10n_bg_city.63639,63639,63639,l10n_bg_city.village,Ratlina,Рътлина,TGV22-55,cityhall,base.bg,7935,False,l10n_bg_city.S73626,l10n_bg_city.53535,
l10n_bg_city.63668,63668,63668,l10n_bg_city.village,Ryahovo,Ряхово,RSE33-07,cityhall,base.bg,7070,False,l10n_bg_city.S63427,l10n_bg_city.67444,
l10n_bg_city.63673,63673,63673,l10n_bg_city.village,Ryahovtsite,Ряховците,GAB29-24,cityhall,base.bg,5440,False,l10n_bg_city.S14218,l10n_bg_city.65927,
l10n_bg_city.65019,65019,65019,l10n_bg_city.village,Sava,Сава,VAR16-13,cityhall,base.bg,9251,False,l10n_bg_city.S10135,l10n_bg_city.24565,
l10n_bg_city.65022,65022,65022,l10n_bg_city.village,Savin,Савин,RAZ16-09,cityhall,base.bg,7318,False,l10n_bg_city.S61710,l10n_bg_city.40422,
l10n_bg_city.65036,65036,65036,l10n_bg_city.village,Savino,Савино,JAM25-33,cityhall,base.bg,8643,False,l10n_bg_city.S87374,l10n_bg_city.87374,
l10n_bg_city.65067,65067,65067,l10n_bg_city.village,Sadina,Садина,TGV24-29,cityhall,base.bg,7841,False,l10n_bg_city.S73626,l10n_bg_city.57649,
l10n_bg_city.65070,65070,65070,l10n_bg_city.village,Sadovets,Садовец,PVN11-06,cityhall,base.bg,5999,False,l10n_bg_city.S56722,l10n_bg_city.22407,
l10n_bg_city.65098,65098,65098,l10n_bg_city.village,Sadovitsa,Садовица,KRZ21-19,cityhall,base.bg,6815,False,l10n_bg_city.S40909,l10n_bg_city.48996,
l10n_bg_city.65108,65108,65108,l10n_bg_city.village,Sadovo,Садово,BLG52-12,cityhall,base.bg,2922,False,l10n_bg_city.S04279,l10n_bg_city.77058,
l10n_bg_city.65111,65111,65111,l10n_bg_city.village,Sadovo,Садово,BGS23-18,cityhall,base.bg,8463,False,l10n_bg_city.S07079,l10n_bg_city.70247,
l10n_bg_city.65125,65125,65125,l10n_bg_city.village,Sadovo,Садово,VAR01-11,cityhall,base.bg,9139,False,l10n_bg_city.S10135,l10n_bg_city.00084,
l10n_bg_city.65173,65173,65173,l10n_bg_city.village,Salash,Салаш,VID01-12,cityhall,base.bg,3933,False,l10n_bg_city.S10971,l10n_bg_city.03616,
l10n_bg_city.65187,65187,65187,l10n_bg_city.village,Salmanovo,Салманово,SHU30-18,cityhall,base.bg,9817,False,l10n_bg_city.S83510,l10n_bg_city.83510,
l10n_bg_city.65190,65190,65190,l10n_bg_city.village,Samovila,Самовила,KRZ15-37,cityhall,base.bg,6942,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.65200,65200,65200,l10n_bg_city.village,Samovodene,Самоводене,VTR04-31,cityhall,base.bg,5040,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.65214,65214,65214,l10n_bg_city.village,Samodiva,Самодива,KRZ14-34,cityhall,base.bg,6878,False,l10n_bg_city.S40909,l10n_bg_city.36926,
l10n_bg_city.65228,65228,65228,l10n_bg_city.village,Samokitka,Самокитка,KRZ14-35,cityhall,base.bg,6897,False,l10n_bg_city.S40909,l10n_bg_city.36926,
l10n_bg_city.65245,65245,65245,l10n_bg_city.village,Samoranovo,Самораново,KNL48-13,cityhall,base.bg,2620,False,l10n_bg_city.S41112,l10n_bg_city.68789,
l10n_bg_city.00374,00374,00374,l10n_bg_city.village,Samuilovo,Самуилово,DOB15-01,cityhall,base.bg,9384,False,l10n_bg_city.S72624,l10n_bg_city.72624,
l10n_bg_city.65293,65293,65293,l10n_bg_city.village,Samuilovo,Самуилово,BLG33-37,cityhall,base.bg,2879,False,l10n_bg_city.S04279,l10n_bg_city.56126,
l10n_bg_city.65303,65303,65303,l10n_bg_city.village,Samuilovo,Самуилово,SLV20-33,cityhall,base.bg,8865,False,l10n_bg_city.S67338,l10n_bg_city.67338,
l10n_bg_city.65317,65317,65317,l10n_bg_city.village,Samuilovo,Самуилово,SZR31-42,cityhall,base.bg,6082,False,l10n_bg_city.S68850,l10n_bg_city.68850,
l10n_bg_city.65320,65320,65320,l10n_bg_city.village,Sanadinovo,Санадиново,PVN21-12,cityhall,base.bg,5929,False,l10n_bg_city.S56722,l10n_bg_city.51723,
l10n_bg_city.65348,65348,65348,l10n_bg_city.village,Sandrovo,Сандрово,RSE27-11,cityhall,base.bg,7059,False,l10n_bg_city.S63427,l10n_bg_city.63427,
l10n_bg_city.65379,65379,65379,l10n_bg_city.village,Saparevo,Сапарево,KNL41-03,cityhall,base.bg,2650,False,l10n_bg_city.S41112,l10n_bg_city.65365,
l10n_bg_city.65419,65419,65419,l10n_bg_city.village,Sarantsi,Саранци,SFO10-11,cityhall,base.bg,2120,False,l10n_bg_city.S68134,l10n_bg_city.16314,
l10n_bg_city.65437,65437,65437,l10n_bg_city.village,Saraya,Сарая,PAZ19-23,cityhall,base.bg,4447,False,l10n_bg_city.S55155,l10n_bg_city.55155,
l10n_bg_city.65468,65468,65468,l10n_bg_city.village,Sbor,Сбор,PAZ19-24,cityhall,base.bg,4537,False,l10n_bg_city.S55155,l10n_bg_city.55155,
l10n_bg_city.65499,65499,65499,l10n_bg_city.village,Sborishte,Сборище,SLV24-07,cityhall,base.bg,8899,False,l10n_bg_city.S67338,l10n_bg_city.72165,
l10n_bg_city.65509,65509,65509,l10n_bg_city.village,Svalenik,Сваленик,RSE13-12,cityhall,base.bg,7082,False,l10n_bg_city.S63427,l10n_bg_city.32095,
l10n_bg_city.65512,65512,65512,l10n_bg_city.village,Svatbare,Сватбаре,KRZ16-86,cityhall,base.bg,6675,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.65526,65526,65526,l10n_bg_city.village,Svezhen,Свежен,PDV07-10,cityhall,base.bg,4153,False,l10n_bg_city.S56784,l10n_bg_city.06361,
l10n_bg_city.65534,65534,65534,l10n_bg_city.village,Sveta Petka,Света Петка,PAZ08-14,cityhall,base.bg,4620,False,l10n_bg_city.S55155,l10n_bg_city.10450,
l10n_bg_city.11538,11538,11538,l10n_bg_city.town,Sveti Vlas,Свети Влас,BGS15-02,cityhall,base.bg,8229,False,l10n_bg_city.S07079,l10n_bg_city.51500,
l10n_bg_city.65543,65543,65543,l10n_bg_city.village,Sveti Nikola,Свети Никола,DOB17-13,cityhall,base.bg,9662,False,l10n_bg_city.S72624,l10n_bg_city.35064,
l10n_bg_city.65557,65557,65557,l10n_bg_city.village,Svetlen,Светлен,TGV24-30,cityhall,base.bg,7877,False,l10n_bg_city.S73626,l10n_bg_city.57649,
l10n_bg_city.65560,65560,65560,l10n_bg_city.village,Svetlina,Светлина,BGS06-18,cityhall,base.bg,8322,False,l10n_bg_city.S07079,l10n_bg_city.17974,
l10n_bg_city.65601,65601,65601,l10n_bg_city.village,Svetovrachene,Световрачене,SOF46-47,cityhall,base.bg,1252,False,l10n_bg_city.S68134,l10n_bg_city.68134,
l10n_bg_city.65615,65615,65615,l10n_bg_city.village,Svetoslav,Светослав,SLS15-09,cityhall,base.bg,7554,False,l10n_bg_city.S66425,l10n_bg_city.35242,
l10n_bg_city.65629,65629,65629,l10n_bg_city.village,Svetoslav,Светослав,HKV30-22,cityhall,base.bg,6378,False,l10n_bg_city.S77195,l10n_bg_city.68727,
l10n_bg_city.65646,65646,65646,l10n_bg_city.village,Svetulka,Светулка,KRZ02-20,cityhall,base.bg,6768,False,l10n_bg_city.S40909,l10n_bg_city.00607,
l10n_bg_city.65650,65650,65650,l10n_bg_city.village,Sveshtari,Свещари,RAZ14-18,cityhall,base.bg,7423,False,l10n_bg_city.S61710,l10n_bg_city.32874,
l10n_bg_city.65663,65663,65663,l10n_bg_city.village,Svidnya,Свидня,SFO43-29,cityhall,base.bg,2266,False,l10n_bg_city.S68134,l10n_bg_city.65869,
l10n_bg_city.65704,65704,65704,l10n_bg_city.village,Svirachi,Свирачи,HKV11-20,cityhall,base.bg,6978,False,l10n_bg_city.S77195,l10n_bg_city.32024,
l10n_bg_city.65721,65721,65721,l10n_bg_city.village,Svirkovo,Свирково,HKV29-06,cityhall,base.bg,6499,False,l10n_bg_city.S77195,l10n_bg_city.47278,
l10n_bg_city.65783,65783,65783,l10n_bg_city.village,Svoboda,Свобода,BGS08-09,cityhall,base.bg,8103,False,l10n_bg_city.S07079,l10n_bg_city.35883,
l10n_bg_city.65797,65797,65797,l10n_bg_city.village,Svoboda,Свобода,KRZ21-35,cityhall,base.bg,6800,False,l10n_bg_city.S40909,l10n_bg_city.48996,
l10n_bg_city.65807,65807,65807,l10n_bg_city.village,Svoboda,Свобода,PAZ32-03,cityhall,base.bg,4532,False,l10n_bg_city.S55155,l10n_bg_city.69835,
l10n_bg_city.65810,65810,65810,l10n_bg_city.village,Svoboda,Свобода,SZR36-11,cityhall,base.bg,6230,False,l10n_bg_city.S68850,l10n_bg_city.81414,
l10n_bg_city.65824,65824,65824,l10n_bg_city.village,Svoboda,Свобода,DOB15-53,cityhall,base.bg,9398,False,l10n_bg_city.S72624,l10n_bg_city.72624,
l10n_bg_city.65838,65838,65838,l10n_bg_city.village,Svoboden,Свободен,SZR27-17,cityhall,base.bg,6278,False,l10n_bg_city.S68850,l10n_bg_city.61460,
l10n_bg_city.65841,65841,65841,l10n_bg_city.village,Svobodinovo,Свободиново,KRZ35-21,cityhall,base.bg,6706,False,l10n_bg_city.S40909,l10n_bg_city.81236,
l10n_bg_city.65886,65886,65886,l10n_bg_city.village,Sevar,Севар,RAZ16-10,cityhall,base.bg,7332,False,l10n_bg_city.S61710,l10n_bg_city.40422,
l10n_bg_city.65890,65890,65890,l10n_bg_city.village,Sevdalina,Севдалина,KRZ16-87,cityhall,base.bg,6745,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.65906,65906,65906,l10n_bg_city.village,Severnyak,Северняк,DOB20-13,cityhall,base.bg,9405,False,l10n_bg_city.S72624,l10n_bg_city.40097,
l10n_bg_city.65913,65913,65913,l10n_bg_city.village,Severtsi,Северци,DOB20-14,cityhall,base.bg,9415,False,l10n_bg_city.S72624,l10n_bg_city.40097,
l10n_bg_city.65944,65944,65944,l10n_bg_city.village,Sedefche,Седефче,KRZ21-20,cityhall,base.bg,6827,False,l10n_bg_city.S40909,l10n_bg_city.48996,
l10n_bg_city.65961,65961,65961,l10n_bg_city.village,Sedlari,Седлари,KRZ21-21,cityhall,base.bg,6800,False,l10n_bg_city.S40909,l10n_bg_city.48996,
l10n_bg_city.70771,70771,70771,l10n_bg_city.village,Sedlartsi,Седларци,KRZ02-24,cityhall,base.bg,6789,False,l10n_bg_city.S40909,l10n_bg_city.00607,
l10n_bg_city.65975,65975,65975,l10n_bg_city.village,Sedlovina,Седловина,KRZ16-31,cityhall,base.bg,6621,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.65992,65992,65992,l10n_bg_city.village,Seydol,Сейдол,RAZ17-21,cityhall,base.bg,7282,False,l10n_bg_city.S61710,l10n_bg_city.44166,
l10n_bg_city.66038,66038,66038,l10n_bg_city.village,Sekulovo,Секулово,SLS10-21,cityhall,base.bg,7665,False,l10n_bg_city.S66425,l10n_bg_city.24030,
