id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,l10n_bg_structure_type,country_id/id,zipcode,l10n_bg_has_tax_office
l10n_bg.61635,61635,l10n_bg_city.village,Радунци,SZR22-00,normal,base.bg,,False
l10n_bg.61649,61649,l10n_bg_city.village,Раевци,GAB35-00,normal,base.bg,,False
l10n_bg.61652,61652,l10n_bg_city.village,Разбоище,SFO09-00,normal,base.bg,,False
l10n_bg.61755,61755,l10n_bg_city.village,Разделна,SZR07-00,normal,base.bg,,False
l10n_bg.61830,61830,l10n_bg_city.village,Разсоха,VTR14-00,normal,base.bg,,False
l10n_bg.61861,61861,l10n_bg_city.village,Райковци,VTR04-00,normal,base.bg,,False
l10n_bg.61889,61889,l10n_bg_city.village,Райново,HKV09-00,normal,base.bg,,False
l10n_bg.61892,61892,l10n_bg_city.village,Райновци,VTR13-00,normal,base.bg,,False
l10n_bg.61902,61902,l10n_bg_city.village,Райновци,GAB05-00,normal,base.bg,,False
l10n_bg.61916,61916,l10n_bg_city.village,Райнушковци,GAB35-00,normal,base.bg,,False
l10n_bg.61947,61947,l10n_bg_city.village,Ракиловци,PER22-00,normal,base.bg,,False
l10n_bg.61964,61964,l10n_bg_city.village,Ракита,SFO45-00,normal,base.bg,,False
l10n_bg.61978,61978,l10n_bg_city.village,Ракитна,BLG44-00,normal,base.bg,,False
l10n_bg.62027,62027,l10n_bg_city.village,Раклица,BGS09-00,normal,base.bg,,False
l10n_bg.62058,62058,l10n_bg_city.village,Раково,KNL31-00,normal,base.bg,,False
l10n_bg.62061,62061,l10n_bg_city.village,Раково,SLV20-00,normal,base.bg,,False
l10n_bg.62102,62102,l10n_bg_city.village,Раковсково,BGS15-05,normal,base.bg,,False
l10n_bg.62120,62120,l10n_bg_city.village,Ралевци,GAB35-00,normal,base.bg,,False
l10n_bg.62133,62133,l10n_bg_city.village,Ралиновци,VTR13-00,normal,base.bg,,False
l10n_bg.62181,62181,l10n_bg_city.village,Раненци,KNL29-00,normal,base.bg,,False
l10n_bg.62205,62205,l10n_bg_city.village,Рани луг,PER51-00,normal,base.bg,,False
l10n_bg.62245,62245,l10n_bg_city.village,Раховци,GAB05-00,normal,base.bg,,False
l10n_bg.62253,62253,l10n_bg_city.village,Рачевци,GAB05-23,normal,base.bg,,False
l10n_bg.62267,62267,l10n_bg_city.village,Рачовци,GAB35-00,normal,base.bg,,False
l10n_bg.62270,62270,l10n_bg_city.village,Рашевци,VTR04-09,normal,base.bg,,False
l10n_bg.62298,62298,l10n_bg_city.village,Рашково,SFO07-00,normal,base.bg,,False
l10n_bg.62308,62308,l10n_bg_city.village,Рашовите,GAB35-00,normal,base.bg,,False
l10n_bg.62311,62311,l10n_bg_city.village,Рашовица,MON02-07,normal,base.bg,,False
l10n_bg.62325,62325,l10n_bg_city.village,Раювци,VTR13-00,normal,base.bg,,False
l10n_bg.62339,62339,l10n_bg_city.village,Раяновци,VID01-00,normal,base.bg,,False
l10n_bg.62342,62342,l10n_bg_city.village,Раяновци,SFO16-00,normal,base.bg,,False
l10n_bg.62356,62356,l10n_bg_city.village,Раянци,PER19-00,normal,base.bg,,False
l10n_bg.62360,62360,l10n_bg_city.village,Ребревци,VTR13-00,normal,base.bg,,False
l10n_bg.62373,62373,l10n_bg_city.village,Ребро,PER08-00,normal,base.bg,,False
l10n_bg.62400,62400,l10n_bg_city.village,Редешковци,GAB05-00,normal,base.bg,,False
l10n_bg.62414,62414,l10n_bg_city.village,Редина,SFO43-00,normal,base.bg,,False
l10n_bg.17796,17796,l10n_bg_city.village,Режанци,PER08-00,normal,base.bg,,False
l10n_bg.62428,62428,l10n_bg_city.village,Режинци,KNL29-00,normal,base.bg,,False
l10n_bg.62459,62459,l10n_bg_city.village,Резово,BGS13-00,normal,base.bg,,False
l10n_bg.62476,62476,l10n_bg_city.village,Рекичка,VTR14-10,normal,base.bg,,False
l10n_bg.62534,62534,l10n_bg_city.village,Речани,SML31-01,normal,base.bg,,False
l10n_bg.62565,62565,l10n_bg_city.village,Реяновци,PER51-00,normal,base.bg,,False
l10n_bg.62606,62606,l10n_bg_city.village,Рибен дол,SML02-00,normal,base.bg,,False
l10n_bg.62668,62668,l10n_bg_city.village,Ридово,KRZ16-09,normal,base.bg,,False
l10n_bg.62685,62685,l10n_bg_city.monastery,Рилски манастир,KNL38-00,normal,base.bg,,False
l10n_bg.62712,62712,l10n_bg_city.village,Рисиманово,SZR27-00,normal,base.bg,,False
l10n_bg.62726,62726,l10n_bg_city.village,Ритя,GAB12-00,normal,base.bg,,False
l10n_bg.62791,62791,l10n_bg_city.village,Роглец,VID33-06,normal,base.bg,,False
l10n_bg.62894,62894,l10n_bg_city.village,Родопско,KRZ02-01,normal,base.bg,,False
l10n_bg.63714,63714,l10n_bg_city.village,Рожденско,KRZ08-08,normal,base.bg,,False
l10n_bg.62918,62918,l10n_bg_city.village,Рожен,BLG40-00,normal,base.bg,,False
l10n_bg.63001,63001,l10n_bg_city.village,Ропот,SFO09-00,normal,base.bg,,False
l10n_bg.63046,63046,l10n_bg_city.village,Росен,DOB12-00,normal,base.bg,,False
l10n_bg.63055,63055,l10n_bg_city.village,Росеново,BGS06-00,normal,base.bg,,False
l10n_bg.63104,63104,l10n_bg_city.village,Росица,TGV22-27,normal,base.bg,,False
l10n_bg.63118,63118,l10n_bg_city.village,Росно,VTR14-00,normal,base.bg,,False
l10n_bg.63121,63121,l10n_bg_city.village,Росоман,SFO06-00,normal,base.bg,,False
l10n_bg.63210,63210,l10n_bg_city.village,Руевци,GAB35-00,normal,base.bg,,False
l10n_bg.63272,63272,l10n_bg_city.village,Ружица,JAM03-00,normal,base.bg,,False
l10n_bg.63296,63296,l10n_bg_city.village,Руйчовци,GAB05-00,normal,base.bg,,False
l10n_bg.63301,63301,l10n_bg_city.village,Руманя,SZR31-00,normal,base.bg,,False
l10n_bg.63330,63330,l10n_bg_city.village,Руня,GAB12-00,normal,base.bg,,False
l10n_bg.63392,63392,l10n_bg_city.village,Русалина,KRZ35-36,normal,base.bg,,False
l10n_bg.63447,63447,l10n_bg_city.village,Русиновци,GAB12-00,normal,base.bg,,False
l10n_bg.63464,63464,l10n_bg_city.village,Русковци,VTR04-00,normal,base.bg,,False
l10n_bg.63481,63481,l10n_bg_city.village,Рустан,SML16-17,normal,base.bg,,False
l10n_bg.63495,63495,l10n_bg_city.village,Руховци,VTR13-00,normal,base.bg,,False
l10n_bg.63519,63519,l10n_bg_city.village,Ръжавец,PER08-00,normal,base.bg,,False
l10n_bg.63522,63522,l10n_bg_city.village,Ръжана,SFO20-00,normal,base.bg,,False
l10n_bg.63608,63608,l10n_bg_city.village,Ръсово,KNL29-00,normal,base.bg,,False
l10n_bg.63611,63611,l10n_bg_city.village,Рът,KRZ08-12,normal,base.bg,,False
l10n_bg.63690,63690,l10n_bg_city.village,Рязковци,GAB05-00,normal,base.bg,,False
l10n_bg.65047,65047,l10n_bg_city.village,Савойски,KNL29-00,normal,base.bg,,False
l10n_bg.65084,65084,l10n_bg_city.village,Садовик,PER08-00,normal,base.bg,,False
l10n_bg.65142,65142,l10n_bg_city.village,Сажденик,KNL29-00,normal,base.bg,,False
l10n_bg.65156,65156,l10n_bg_city.village,Сакарци,HKV32-16,normal,base.bg,,False
l10n_bg.65162,65162,l10n_bg_city.village,Саласука,GAB12-00,normal,base.bg,,False
l10n_bg.65259,65259,l10n_bg_city.village,Самотино,VAR05-00,normal,base.bg,,False
l10n_bg.65262,65262,l10n_bg_city.village,Самсиите,VTR04-00,normal,base.bg,,False
l10n_bg.65288,65288,l10n_bg_city.village,Самуилова крепост,BLG33-00,normal,base.bg,,False
l10n_bg.65351,65351,l10n_bg_city.village,Сан-Стефано,BGS09-00,normal,base.bg,,False
l10n_bg.65396,65396,l10n_bg_city.village,Сараево,VRC28-00,normal,base.bg,,False
l10n_bg.65406,65406,l10n_bg_city.village,Саранско,JAM22-00,normal,base.bg,,False
l10n_bg.65454,65454,l10n_bg_city.village,Сбор,KRZ15-00,normal,base.bg,,False
l10n_bg.65485,65485,l10n_bg_city.village,Сборино,HKV11-16,normal,base.bg,,False
l10n_bg.87816,87816,l10n_bg_city.village,Свети Спас,SFO59-00,normal,base.bg,,False
l10n_bg.35016,35016,l10n_bg_city.village,Светлен,KRZ14-26,normal,base.bg,,False
l10n_bg.65574,65574,l10n_bg_city.village,Светлина,HKV09-00,normal,base.bg,,False
l10n_bg.65588,65588,l10n_bg_city.village,Светлина,HKV32-00,normal,base.bg,,False
l10n_bg.65591,65591,l10n_bg_city.village,Светля,PER22-00,normal,base.bg,,False
l10n_bg.65632,65632,l10n_bg_city.village,Светославци,VTR13-00,normal,base.bg,,False
l10n_bg.65680,65680,l10n_bg_city.village,Свинарски дол,GAB05-00,normal,base.bg,,False
l10n_bg.65735,65735,l10n_bg_city.village,Свирци,GAB35-00,normal,base.bg,,False
l10n_bg.65752,65752,l10n_bg_city.village,Свирчово,TGV02-00,normal,base.bg,,False
l10n_bg.65855,65855,l10n_bg_city.village,Свободица,TGV02-00,normal,base.bg,,False
l10n_bg.65872,65872,l10n_bg_city.village,Своде,SFO34-00,normal,base.bg,,False
l10n_bg.65930,65930,l10n_bg_city.village,Седелец,BLG49-00,normal,base.bg,,False
l10n_bg.65958,65958,l10n_bg_city.village,Седларево,SLV11-00,normal,base.bg,,False
l10n_bg.65989,65989,l10n_bg_city.village,Седянковци,GAB05-00,normal,base.bg,,False
l10n_bg.66007,66007,l10n_bg_city.village,Сейковци,GAB05-00,normal,base.bg,,False
l10n_bg.66010,66010,l10n_bg_city.village,Сеймените,VTR04-00,normal,base.bg,,False
l10n_bg.66024,66024,l10n_bg_city.village,Секирка,KRZ14-35,normal,base.bg,,False
l10n_bg.66069,66069,l10n_bg_city.village,Селище,SML31-00,normal,base.bg,,False
l10n_bg.70799,70799,l10n_bg_city.village,Селище,GAB29-00,normal,base.bg,,False
l10n_bg.66103,66103,l10n_bg_city.village,Селце,SZR22-00,normal,base.bg,,False
l10n_bg.66144,66144,l10n_bg_city.village,Селянин,SFO20-06,normal,base.bg,,False
l10n_bg.66161,66161,l10n_bg_city.village,Семерджиите,GAB05-00,normal,base.bg,,False
l10n_bg.66189,66189,l10n_bg_city.village,Семковци,VTR04-00,normal,base.bg,,False
l10n_bg.66233,66233,l10n_bg_city.village,Сеноклас,HKV18-00,normal,base.bg,,False
l10n_bg.66247,66247,l10n_bg_city.village,Сенокос,BLG44-00,normal,base.bg,,False
l10n_bg.70785,70785,l10n_bg_city.village,Сенце,KRZ21-00,normal,base.bg,,False
l10n_bg.66344,66344,l10n_bg_city.village,Сечен камък,GAB35-04,normal,base.bg,,False
l10n_bg.66398,66398,l10n_bg_city.village,Сив кладенец,HKV11-00,normal,base.bg,,False
l10n_bg.70737,70737,l10n_bg_city.village,Сини връх,PDV01-00,normal,base.bg,,False
l10n_bg.66585,66585,l10n_bg_city.village,Синьо камене,BGS06-00,normal,base.bg,,False
l10n_bg.66620,66620,l10n_bg_city.village,Сираково,DOB12-00,normal,base.bg,,False
l10n_bg.66651,66651,l10n_bg_city.village,Ситово,PDV26-00,normal,base.bg,,False
l10n_bg.66679,66679,l10n_bg_city.village,Ситово,JAM03-00,normal,base.bg,,False
l10n_bg.66682,66682,l10n_bg_city.village,Скала,BGS23-19,normal,base.bg,,False
l10n_bg.66768,66768,l10n_bg_city.village,Скалско,GAB12-00,normal,base.bg,,False
l10n_bg.66771,66771,l10n_bg_city.village,Скандалото,LOV02-00,normal,base.bg,,False
l10n_bg.66809,66809,l10n_bg_city.village,Скобелево,PDV26-00,normal,base.bg,,False
l10n_bg.66843,66843,l10n_bg_city.village,Скомля,VID16-00,normal,base.bg,,False
l10n_bg.66857,66857,l10n_bg_city.village,Скорците,GAB35-00,normal,base.bg,,False
l10n_bg.66888,66888,l10n_bg_city.village,Скрино,KNL05-00,normal,base.bg,,False
l10n_bg.66977,66977,l10n_bg_city.village,Славейково,GAB12-00,normal,base.bg,,False
l10n_bg.66980,66980,l10n_bg_city.village,Славейково,JAM07-12,normal,base.bg,,False
l10n_bg.67057,67057,l10n_bg_city.village,Славщица,LOV36-00,normal,base.bg,,False
l10n_bg.67074,67074,l10n_bg_city.village,Славянин,SZR04-00,normal,base.bg,,False
l10n_bg.67129,67129,l10n_bg_city.village,Сладка вода,VAR16-00,normal,base.bg,,False
l10n_bg.67132,67132,l10n_bg_city.village,Сладкодум,KRZ15-00,normal,base.bg,,False
l10n_bg.67154,67154,l10n_bg_city.village,Сладък кладенец,SZR31-00,normal,base.bg,,False
l10n_bg.67266,67266,l10n_bg_city.village,Слатино,PER22-00,normal,base.bg,,False
l10n_bg.67307,67307,l10n_bg_city.village,Сливарово,BGS12-00,normal,base.bg,,False
l10n_bg.67324,67324,l10n_bg_city.village,Сливек,LOV18-00,normal,base.bg,,False
l10n_bg.67341,67341,l10n_bg_city.village,Сливито,SZR22-02,normal,base.bg,,False
l10n_bg.67355,67355,l10n_bg_city.village,Сливка,SML02-00,normal,base.bg,,False
l10n_bg.67395,67395,l10n_bg_city.village,Сливовица,VTR14-00,normal,base.bg,,False
l10n_bg.67400,67400,l10n_bg_city.village,Сливовник,VID01-00,normal,base.bg,,False
l10n_bg.67413,67413,l10n_bg_city.village,Сливово,BGS06-00,normal,base.bg,,False
l10n_bg.67427,67427,l10n_bg_city.village,Сливово,GAB35-00,normal,base.bg,,False
l10n_bg.67430,67430,l10n_bg_city.village,Сливово,SML31-41,normal,base.bg,,False
l10n_bg.67458,67458,l10n_bg_city.village,Слишовци,PER51-00,normal,base.bg,,False
l10n_bg.67492,67492,l10n_bg_city.village,Слънчовец,TGV02-00,normal,base.bg,,False
l10n_bg.67533,67533,l10n_bg_city.village,Смиловци,GAB05-07,normal,base.bg,,False
l10n_bg.67550,67550,l10n_bg_city.village,Смин,DOB29-00,normal,base.bg,,False
l10n_bg.67595,67595,l10n_bg_city.village,Смиров дол,PER19-00,normal,base.bg,,False
l10n_bg.67619,67619,l10n_bg_city.village,Смоличано,KNL31-00,normal,base.bg,,False
l10n_bg.72080,72080,l10n_bg_city.village,Смолник,BGS09-00,normal,base.bg,,False
l10n_bg.67641,67641,l10n_bg_city.village,Смолча,SFO09-00,normal,base.bg,,False
l10n_bg.67742,67742,l10n_bg_city.village,Снежинка,KRZ16-09,normal,base.bg,,False
l10n_bg.67756,67756,l10n_bg_city.village,Сноп,DOB12-00,normal,base.bg,,False
l10n_bg.67862,67862,l10n_bg_city.village,Соколенци,HKV11-16,normal,base.bg,,False
l10n_bg.67893,67893,l10n_bg_city.village,Соколите,KRZ35-00,normal,base.bg,,False
l10n_bg.67917,67917,l10n_bg_city.village,Соколник,DOB15-59,normal,base.bg,,False
l10n_bg.67934,67934,l10n_bg_city.village,Соколово,GAB12-00,normal,base.bg,,False
l10n_bg.67948,67948,l10n_bg_city.village,Соколово,LOV18-00,normal,base.bg,,False
l10n_bg.67979,67979,l10n_bg_city.village,Соколско,KRZ16-41,normal,base.bg,,False
l10n_bg.67996,67996,l10n_bg_city.village,Солари,GAB05-00,normal,base.bg,,False
l10n_bg.68000,68000,l10n_bg_city.village,Солища,SML31-00,normal,base.bg,,False
l10n_bg.68059,68059,l10n_bg_city.village,Сопица,PER08-00,normal,base.bg,,False
l10n_bg.68062,68062,l10n_bg_city.village,Сопово,KNL05-00,normal,base.bg,,False
l10n_bg.68165,68165,l10n_bg_city.village,Спанци,GAB05-00,normal,base.bg,,False
l10n_bg.68210,68210,l10n_bg_city.village,Спасовци,GAB05-09,normal,base.bg,,False
l10n_bg.68240,68240,l10n_bg_city.village,Сполука,KRZ02-19,normal,base.bg,,False
l10n_bg.68268,68268,l10n_bg_city.village,Срацимирово,VID15-00,normal,base.bg,,False
l10n_bg.68271,68271,l10n_bg_city.village,Сребриново,PAZ20-00,normal,base.bg,,False
l10n_bg.68326,68326,l10n_bg_city.village,Средина,DOB12-00,normal,base.bg,,False
l10n_bg.68429,68429,l10n_bg_city.village,Средни колиби,VTR13-00,normal,base.bg,,False
l10n_bg.68432,68432,l10n_bg_city.village,Средни рът,VRC32-00,normal,base.bg,,False
l10n_bg.68480,68480,l10n_bg_city.village,Средно село,VAR08-00,normal,base.bg,,False
l10n_bg.68521,68521,l10n_bg_city.village,Средок,SML31-00,normal,base.bg,,False
l10n_bg.68535,68535,l10n_bg_city.village,Средорек,KNL50-00,normal,base.bg,,False
l10n_bg.68566,68566,l10n_bg_city.village,Средска,KRZ35-00,normal,base.bg,,False
l10n_bg.68610,68610,l10n_bg_city.village,Стаевци,DOB29-06,normal,base.bg,,False
l10n_bg.68624,68624,l10n_bg_city.village,Стайновци,GAB35-00,normal,base.bg,,False
l10n_bg.68638,68638,l10n_bg_city.village,Стайчин дол,SML16-07,normal,base.bg,,False
l10n_bg.68641,68641,l10n_bg_city.village,Стайчовци,PER51-00,normal,base.bg,,False
l10n_bg.68758,68758,l10n_bg_city.village,Станево,MON24-00,normal,base.bg,,False
l10n_bg.68775,68775,l10n_bg_city.village,Станинци,SFO09-00,normal,base.bg,,False
l10n_bg.68802,68802,l10n_bg_city.village,Становец,SHU11-00,normal,base.bg,,False
l10n_bg.68816,68816,l10n_bg_city.village,Станча,GAB12-02,normal,base.bg,,False
l10n_bg.68823,68823,l10n_bg_city.village,Станчов хан,GAB35-00,normal,base.bg,,False
l10n_bg.68833,68833,l10n_bg_city.village,Станьовци,PER08-00,normal,base.bg,,False
l10n_bg.69122,69122,l10n_bg_city.village,Стар читак,KRZ02-27,normal,base.bg,,False
l10n_bg.39699,39699,l10n_bg_city.village,Стара Кресна,BLG28-00,normal,base.bg,,False
l10n_bg.68881,68881,l10n_bg_city.village,Стара речка,TGV02-00,normal,base.bg,,False
l10n_bg.68919,68919,l10n_bg_city.village,Старилковци,GAB05-00,normal,base.bg,,False
l10n_bg.68984,68984,l10n_bg_city.village,Старо място,KRZ16-25,normal,base.bg,,False
l10n_bg.69020,69020,l10n_bg_city.village,Староселец,VAR24-00,normal,base.bg,,False
l10n_bg.69211,69211,l10n_bg_city.village,Стефаново,GAB05-00,normal,base.bg,,False
l10n_bg.69225,69225,l10n_bg_city.village,Стефаново,LOV18-00,normal,base.bg,,False
l10n_bg.69256,69256,l10n_bg_city.village,Стикъл,SML31-00,normal,base.bg,,False
l10n_bg.69287,69287,l10n_bg_city.village,Стоевци,GAB05-00,normal,base.bg,,False
l10n_bg.69290,69290,l10n_bg_city.village,Стожа,BLG40-00,normal,base.bg,,False
l10n_bg.69328,69328,l10n_bg_city.village,Стоилово,BGS12-00,normal,base.bg,,False
l10n_bg.70768,70768,l10n_bg_city.village,Стойковци,GAB05-00,normal,base.bg,,False
l10n_bg.69376,69376,l10n_bg_city.village,Стойново,TGV02-00,normal,base.bg,,False
l10n_bg.69393,69393,l10n_bg_city.village,Стойчевци,VTR13-00,normal,base.bg,,False
l10n_bg.69403,69403,l10n_bg_city.village,Стойчовци,GAB05-00,normal,base.bg,,False
l10n_bg.69434,69434,l10n_bg_city.village,Столетово,SZR23-00,normal,base.bg,,False
l10n_bg.69479,69479,l10n_bg_city.village,Стоманеците,GAB05-00,normal,base.bg,,False
l10n_bg.69496,69496,l10n_bg_city.village,Стоян-Заимово,SZR36-00,normal,base.bg,,False
l10n_bg.69518,69518,l10n_bg_city.village,Стояново,KRZ02-00,normal,base.bg,,False
l10n_bg.69537,69537,l10n_bg_city.village,Стояново,MON12-00,normal,base.bg,,False
l10n_bg.69540,69540,l10n_bg_city.village,Стояновци,VTR13-00,normal,base.bg,,False
l10n_bg.69571,69571,l10n_bg_city.village,Страдалово,KNL31-00,normal,base.bg,,False
l10n_bg.69609,69609,l10n_bg_city.village,Стражата,GAB35-00,normal,base.bg,,False
l10n_bg.81743,81743,l10n_bg_city.village,Стражец,KRZ15-00,normal,base.bg,,False
l10n_bg.69674,69674,l10n_bg_city.village,Странджа,JAM03-00,normal,base.bg,,False
l10n_bg.69701,69701,l10n_bg_city.village,Страхил,VAR09-00,normal,base.bg,,False
l10n_bg.69777,69777,l10n_bg_city.village,Стрезимировци,PER51-00,normal,base.bg,,False
l10n_bg.69804,69804,l10n_bg_city.village,Стрелково,SLS15-10,normal,base.bg,,False
l10n_bg.69883,69883,l10n_bg_city.village,Стройно,JAM07-02,normal,base.bg,,False
