id,code,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name@en_US,name@bg_BG,l10n_bg_city_hall_code,l10n_bg_structure_type,country_id/id,zipcode,l10n_bg_has_tax_office,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id
l10n_bg_city.07853,07853,07853,l10n_bg_city.village,Bozyova,Бозьова,PAZ08-00,normal,base.bg,4630,False,l10n_bg_city.S55155,l10n_bg_city.10450,
l10n_bg_city.05147,05147,05147,l10n_bg_city.village,Boykovets,Бойковец,SFO18-00,normal,base.bg,2181,False,l10n_bg_city.S68134,l10n_bg_city.27632,
l10n_bg_city.05150,05150,05150,l10n_bg_city.village,Boykovo,Бойково,PDV26-00,normal,base.bg,4103,False,l10n_bg_city.S56784,l10n_bg_city.56784,
l10n_bg_city.05164,05164,05164,l10n_bg_city.village,Boykovtsi,Бойковци,VTR13-00,normal,base.bg,5080,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.05181,05181,05181,l10n_bg_city.village,Boynik,Бойник,KRZ15-42,normal,base.bg,6958,False,l10n_bg_city.S40909,l10n_bg_city.39970,l10n_bg_city.70104
l10n_bg_city.05219,05219,05219,l10n_bg_city.village,Boynovtsi,Бойновци,GAB05-00,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.05222,05222,05222,l10n_bg_city.village,Boychevi kolibi,Бойчеви колиби,VTR04-00,normal,base.bg,5050,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.07908,07908,07908,l10n_bg_city.village,Boycheta,Бойчета,GAB05-27,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.14218,l10n_bg_city.81904
l10n_bg_city.05240,05240,05240,l10n_bg_city.village,Boychovtsi,Бойчовци,VTR04-09,normal,base.bg,5038,False,l10n_bg_city.S10447,l10n_bg_city.10447,l10n_bg_city.12098
l10n_bg_city.05253,05253,05253,l10n_bg_city.village,Bokilovtsi,Бокиловци,MON02-00,normal,base.bg,3517,False,l10n_bg_city.S48489,l10n_bg_city.03928,
l10n_bg_city.05267,05267,05267,l10n_bg_city.village,Boltata,Болтата,GAB05-00,normal,base.bg,5340,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.07870,07870,07870,l10n_bg_city.village,Bor,Бор,PDV01-00,normal,base.bg,4263,False,l10n_bg_city.S56784,l10n_bg_city.00702,
l10n_bg_city.05387,05387,05387,l10n_bg_city.village,Borika,Борика,SML16-00,normal,base.bg,4926,False,l10n_bg_city.S67653,l10n_bg_city.46045,
l10n_bg_city.05390,05390,05390,l10n_bg_city.village,Borika,Борика,SFO20-00,normal,base.bg,2064,False,l10n_bg_city.S68134,l10n_bg_city.32901,
l10n_bg_city.05400,05400,05400,l10n_bg_city.village,Boriki,Борики,GAB05-00,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.05414,05414,05414,l10n_bg_city.village,Borikovo,Бориково,SML31-00,normal,base.bg,4762,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.05520,05520,05520,l10n_bg_city.village,Borisovo,Борисово,JAM07-00,normal,base.bg,8731,False,l10n_bg_city.S87374,l10n_bg_city.27382,
l10n_bg_city.05534,05534,05534,l10n_bg_city.village,Bornarevo,Борнарево,PER36-00,normal,base.bg,2407,False,l10n_bg_city.S55871,l10n_bg_city.61577,
l10n_bg_city.05565,05565,05565,l10n_bg_city.village,Borovets,Боровец,KNL27-00,normal,base.bg,2626,False,l10n_bg_city.S41112,l10n_bg_city.39116,
l10n_bg_city.05596,05596,05596,l10n_bg_city.village,Borovichene,Боровичене,BLG33-00,normal,base.bg,2884,False,l10n_bg_city.S04279,l10n_bg_city.56126,
l10n_bg_city.05623,05623,05623,l10n_bg_city.village,Borovo,Борово,PDV15-00,normal,base.bg,4863,False,l10n_bg_city.S56784,l10n_bg_city.44478,
l10n_bg_city.05637,05637,05637,l10n_bg_city.village,Borovo,Борово,SZR31-00,normal,base.bg,6070,False,l10n_bg_city.S68850,l10n_bg_city.68850,
l10n_bg_city.05640,05640,05640,l10n_bg_city.village,Borovsko,Боровско,KRZ35-36,normal,base.bg,6698,False,l10n_bg_city.S40909,l10n_bg_city.81236,l10n_bg_city.80830
l10n_bg_city.05668,05668,05668,l10n_bg_city.village,Borskoto,Борското,GAB05-07,normal,base.bg,5478,False,l10n_bg_city.S14218,l10n_bg_city.14218,l10n_bg_city.18215
l10n_bg_city.05671,05671,05671,l10n_bg_city.village,Borushtitsa,Борущица,SZR22-00,normal,base.bg,6187,False,l10n_bg_city.S68850,l10n_bg_city.49494,
l10n_bg_city.05709,05709,05709,l10n_bg_city.village,Bosevtsi,Босевци,VTR13-01,normal,base.bg,5084,False,l10n_bg_city.S10447,l10n_bg_city.27190,l10n_bg_city.03054
l10n_bg_city.05712,05712,05712,l10n_bg_city.village,Bosilitsa,Босилица,KRZ35-36,normal,base.bg,6697,False,l10n_bg_city.S40909,l10n_bg_city.81236,l10n_bg_city.80830
l10n_bg_city.05726,05726,05726,l10n_bg_city.village,Bosilkovo,Босилково,BGS23-00,normal,base.bg,8446,False,l10n_bg_city.S07079,l10n_bg_city.70247,
l10n_bg_city.05737,05737,05737,l10n_bg_city.village,Bosilkovo,Босилково,SML02-00,normal,base.bg,4945,False,l10n_bg_city.S67653,l10n_bg_city.44402,
l10n_bg_city.05760,05760,05760,l10n_bg_city.village,Bosnek,Боснек,PER32-00,normal,base.bg,2345,False,l10n_bg_city.S55871,l10n_bg_city.55871,
l10n_bg_city.05832,05832,05832,l10n_bg_city.village,Botevo,Ботево,VID09-00,normal,base.bg,3746,False,l10n_bg_city.S10971,l10n_bg_city.10971,
l10n_bg_city.05846,05846,05846,l10n_bg_city.village,Botevo,Ботево,VRC35-00,normal,base.bg,3353,False,l10n_bg_city.S12259,l10n_bg_city.77102,
l10n_bg_city.05852,05852,05852,l10n_bg_city.village,Botevo,Ботево,MON11-00,normal,base.bg,3634,False,l10n_bg_city.S48489,l10n_bg_city.12543,
l10n_bg_city.05904,05904,05904,l10n_bg_city.village,Boturche,Ботурче,HKV11-04,normal,base.bg,6989,False,l10n_bg_city.S77195,l10n_bg_city.32024,l10n_bg_city.18054
l10n_bg_city.05918,05918,05918,l10n_bg_city.village,Bohova,Бохова,PER51-00,normal,base.bg,2483,False,l10n_bg_city.S55871,l10n_bg_city.73273,
l10n_bg_city.05935,05935,05935,l10n_bg_city.village,Bochkovtsi,Бочковци,VTR04-00,normal,base.bg,5035,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.05997,05997,05997,l10n_bg_city.village,Boyanovo,Бояново,VID15-00,normal,base.bg,3832,False,l10n_bg_city.S10971,l10n_bg_city.17645,
l10n_bg_city.06015,06015,06015,l10n_bg_city.village,Boyanovtsi,Бояновци,VTR04-00,normal,base.bg,5041,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.06046,06046,06046,l10n_bg_city.village,Braknitsa,Бракница,TGV24-00,normal,base.bg,7855,False,l10n_bg_city.S73626,l10n_bg_city.57649,
l10n_bg_city.06050,06050,06050,l10n_bg_city.village,Brakyovtsi,Бракьовци,SFO09-00,normal,base.bg,2251,False,l10n_bg_city.S68134,l10n_bg_city.15309,
l10n_bg_city.06118,06118,06118,l10n_bg_city.village,Brankovtsi,Бранковци,VTR04-00,normal,base.bg,5041,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.06121,06121,06121,l10n_bg_city.village,Brankovtsi,Бранковци,VID15-00,normal,base.bg,3824,False,l10n_bg_city.S10971,l10n_bg_city.17645,
l10n_bg_city.06135,06135,06135,l10n_bg_city.village,Bratan,Братан,SLV11-00,normal,base.bg,8983,False,l10n_bg_city.S67338,l10n_bg_city.39030,
l10n_bg_city.06175,06175,06175,l10n_bg_city.village,Bratushkovo,Братушково,SFO45-00,normal,base.bg,2222,False,l10n_bg_city.S68134,l10n_bg_city.67372,
l10n_bg_city.07939,07939,07939,l10n_bg_city.village,Brezhana,Брежана,KRZ08-18,normal,base.bg,6843,False,l10n_bg_city.S40909,l10n_bg_city.20746,l10n_bg_city.73715
l10n_bg_city.06241,06241,06241,l10n_bg_city.village,Brezhnitsite,Брежниците,GAB35-04,normal,base.bg,5360,False,l10n_bg_city.S14218,l10n_bg_city.73403,l10n_bg_city.56719
l10n_bg_city.06255,06255,06255,l10n_bg_city.village,Breza,Бреза,SML27-09,normal,base.bg,4954,False,l10n_bg_city.S67653,l10n_bg_city.63207,l10n_bg_city.80399
l10n_bg_city.06313,06313,06313,l10n_bg_city.village,Breznishki izvor,Брезнишки извор,PER08-00,normal,base.bg,2385,False,l10n_bg_city.S55871,l10n_bg_city.06286,
l10n_bg_city.06327,06327,06327,l10n_bg_city.village,Brezovdol,Брезовдол,SFO43-00,normal,base.bg,2292,False,l10n_bg_city.S68134,l10n_bg_city.65869,
l10n_bg_city.06344,06344,06344,l10n_bg_city.village,Brezovo,Брезово,VTR13-00,normal,base.bg,5083,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.06392,06392,06392,l10n_bg_city.village,Brest,Брест,KNL50-00,normal,base.bg,2558,False,l10n_bg_city.S41112,l10n_bg_city.73047,
l10n_bg_city.06421,06421,06421,l10n_bg_city.village,Brestaka,Брестака,SFO56-00,normal,base.bg,2092,False,l10n_bg_city.S68134,l10n_bg_city.48324,
l10n_bg_city.06464,06464,06464,l10n_bg_city.village,Brestnitsa,Брестница,DOB27-00,normal,base.bg,9484,False,l10n_bg_city.S72624,l10n_bg_city.72271,
l10n_bg_city.06478,06478,06478,l10n_bg_city.village,Brestova,Брестова,SZR37-00,normal,base.bg,6194,False,l10n_bg_city.S68850,l10n_bg_city.18157,
l10n_bg_city.06522,06522,06522,l10n_bg_city.village,Brestovo,Брестово,BLG44-00,normal,base.bg,2735,False,l10n_bg_city.S04279,l10n_bg_city.66460,
l10n_bg_city.06536,06536,06536,l10n_bg_city.village,Brestovo,Брестово,LOV18-00,normal,base.bg,5551,False,l10n_bg_city.S43952,l10n_bg_city.43952,
l10n_bg_city.06584,06584,06584,l10n_bg_city.village,Brusevtsi,Брусевци,HKV18-00,normal,base.bg,6488,False,l10n_bg_city.S77195,l10n_bg_city.46084,
l10n_bg_city.06625,06625,06625,l10n_bg_city.village,Brusino,Брусино,HKV11-16,normal,base.bg,6995,False,l10n_bg_city.S77195,l10n_bg_city.32024,l10n_bg_city.56633
l10n_bg_city.06639,06639,06639,l10n_bg_city.village,Brusnik,Брусник,PER08-00,normal,base.bg,2372,False,l10n_bg_city.S55871,l10n_bg_city.06286,
l10n_bg_city.06642,06642,06642,l10n_bg_city.village,Branetsite,Брънеците,GAB05-09,normal,base.bg,5342,False,l10n_bg_city.S14218,l10n_bg_city.14218,l10n_bg_city.22959
l10n_bg_city.06662,06662,06662,l10n_bg_city.village,Brachkovtsi,Бръчковци,VTR13-00,normal,base.bg,5081,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.06687,06687,06687,l10n_bg_city.village,Brashlyan,Бръшлян,BGS12-00,normal,base.bg,8357,False,l10n_bg_city.S07079,l10n_bg_city.46663,
l10n_bg_city.06793,06793,06793,l10n_bg_city.village,Bryastovo,Брястово,DOB03-03,normal,base.bg,9647,False,l10n_bg_city.S72624,l10n_bg_city.02508,l10n_bg_city.18160
l10n_bg_city.06817,06817,06817,l10n_bg_city.village,Bubino,Бубино,HKV11-00,normal,base.bg,6954,False,l10n_bg_city.S77195,l10n_bg_city.32024,
l10n_bg_city.06851,06851,06851,l10n_bg_city.village,Buzyakovtsi,Бузяковци,SFO20-00,normal,base.bg,2060,False,l10n_bg_city.S68134,l10n_bg_city.32901,
l10n_bg_city.06919,06919,06919,l10n_bg_city.village,Bukak,Букак,TGV02-00,normal,base.bg,7996,False,l10n_bg_city.S73626,l10n_bg_city.00518,
l10n_bg_city.06923,06923,06923,l10n_bg_city.village,Bukata,Буката,SML31-00,normal,base.bg,4763,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.02988,02988,02988,l10n_bg_city.village,Bukatsite,Букаците,SML31-00,normal,base.bg,4782,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.06940,06940,06940,l10n_bg_city.village,Bukovets,Буковец,VTR04-00,normal,base.bg,5063,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.06985,06985,06985,l10n_bg_city.village,Bukovets,Буковец,SFO43-00,normal,base.bg,2293,False,l10n_bg_city.S68134,l10n_bg_city.65869,
l10n_bg_city.07020,07020,07020,l10n_bg_city.village,Bukorovtsi,Букоровци,SFO09-00,normal,base.bg,2253,False,l10n_bg_city.S68134,l10n_bg_city.15309,
l10n_bg_city.07048,07048,07048,l10n_bg_city.village,Bunovo,Буново,KNL29-00,normal,base.bg,2539,False,l10n_bg_city.S41112,l10n_bg_city.41112,
l10n_bg_city.07096,07096,07096,l10n_bg_city.village,Busintsi,Бусинци,PER51-00,normal,base.bg,2486,False,l10n_bg_city.S55871,l10n_bg_city.73273,
l10n_bg_city.07137,07137,07137,l10n_bg_city.village,Butrointsi,Бутроинци,PER51-00,normal,base.bg,2473,False,l10n_bg_city.S55871,l10n_bg_city.73273,
l10n_bg_city.07168,07168,07168,l10n_bg_city.village,Buchino,Бучино,BLG03-00,normal,base.bg,2742,False,l10n_bg_city.S04279,l10n_bg_city.04279,
l10n_bg_city.07185,07185,07185,l10n_bg_city.village,Buchukovtsi,Бучуковци,GAB12-02,normal,base.bg,5380,False,l10n_bg_city.S14218,l10n_bg_city.23947,l10n_bg_city.12677
l10n_bg_city.07209,07209,07209,l10n_bg_city.village,Bazovets,Бъзовец,MON11-00,normal,base.bg,3635,False,l10n_bg_city.S48489,l10n_bg_city.12543,
l10n_bg_city.07226,07226,07226,l10n_bg_city.village,Bazovitsa,Бъзовица,KNL50-00,normal,base.bg,2555,False,l10n_bg_city.S41112,l10n_bg_city.73047,
l10n_bg_city.07288,07288,07288,l10n_bg_city.village,Balgarene,Българене,SZR27-00,normal,base.bg,6273,False,l10n_bg_city.S68850,l10n_bg_city.61460,
l10n_bg_city.07291,07291,07291,l10n_bg_city.village,Balgari,Българи,BGS13-00,normal,base.bg,8274,False,l10n_bg_city.S07079,l10n_bg_city.48619,
l10n_bg_city.07329,07329,07329,l10n_bg_city.village,Balgarka,Българка,SLS31-00,normal,base.bg,7544,False,l10n_bg_city.S66425,l10n_bg_city.66425,
l10n_bg_city.07380,07380,07380,l10n_bg_city.village,Banzareto,Бънзарето,SZR22-00,normal,base.bg,6186,False,l10n_bg_city.S68850,l10n_bg_city.49494,
l10n_bg_city.07394,07394,07394,l10n_bg_city.village,Bardarevo,Бърдарево,VAR13-00,normal,base.bg,9117,False,l10n_bg_city.S10135,l10n_bg_city.21912,
l10n_bg_city.07404,07404,07404,l10n_bg_city.village,Bardarite,Бърдарите,GAB35-04,normal,base.bg,5360,False,l10n_bg_city.S14218,l10n_bg_city.73403,l10n_bg_city.56719
l10n_bg_city.07421,07421,07421,l10n_bg_city.village,Bardeni,Бърдени,GAB35-00,normal,base.bg,5365,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.07435,07435,07435,l10n_bg_city.village,Bardo,Бърдо,SFO20-00,normal,base.bg,2060,False,l10n_bg_city.S68134,l10n_bg_city.32901,
l10n_bg_city.07541,07541,07541,l10n_bg_city.village,Barlozhnitsa,Бърложница,SFO45-00,normal,base.bg,2222,False,l10n_bg_city.S68134,l10n_bg_city.67372,
l10n_bg_city.07555,07555,07555,l10n_bg_city.village,Barlya,Бърля,SFO09-00,normal,base.bg,2255,False,l10n_bg_city.S68134,l10n_bg_city.15309,
l10n_bg_city.07627,07627,07627,l10n_bg_city.village,Byala voda,Бяла вода,BGS12-00,normal,base.bg,8361,False,l10n_bg_city.S07079,l10n_bg_city.46663,
l10n_bg_city.07795,07795,07795,l10n_bg_city.village,Byalkovo,Бялково,GAB05-00,normal,base.bg,5344,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.07805,07805,07805,l10n_bg_city.village,Byalkovtsi,Бялковци,VTR13-01,normal,base.bg,5084,False,l10n_bg_city.S10447,l10n_bg_city.27190,l10n_bg_city.03054
l10n_bg_city.13069,13069,13069,l10n_bg_city.village,Valevtsi,Валевци,GAB29-00,normal,base.bg,5465,False,l10n_bg_city.S14218,l10n_bg_city.65927,
l10n_bg_city.10063,10063,10063,l10n_bg_city.village,Valeto,Валето,VTR13-00,normal,base.bg,5099,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.10080,10080,10080,l10n_bg_city.village,Varana,Варана,PVN16-00,normal,base.bg,5911,False,l10n_bg_city.S56722,l10n_bg_city.43236,
l10n_bg_city.10152,10152,10152,l10n_bg_city.village,Varnik,Варник,HKV28-00,normal,base.bg,6536,False,l10n_bg_city.S77195,l10n_bg_city.65677,
l10n_bg_city.10166,10166,10166,l10n_bg_city.village,Varovnik,Варовник,BGS06-00,normal,base.bg,8338,False,l10n_bg_city.S07079,l10n_bg_city.17974,
l10n_bg_city.10210,10210,10210,l10n_bg_city.village,Vasil Levski,Васил Левски,SLS01-00,normal,base.bg,7571,False,l10n_bg_city.S66425,l10n_bg_city.00415,
l10n_bg_city.10269,10269,10269,l10n_bg_city.village,Vasilovtsi,Василовци,SFO16-00,normal,base.bg,2238,False,l10n_bg_city.S68134,l10n_bg_city.23409,
l10n_bg_city.10286,10286,10286,l10n_bg_city.village,Vaskovo,Васково,HKV17-00,normal,base.bg,6549,False,l10n_bg_city.S77195,l10n_bg_city.44570,
l10n_bg_city.10313,10313,10313,l10n_bg_city.village,Vedrovo,Ведрово,BGS23-00,normal,base.bg,8447,False,l10n_bg_city.S07079,l10n_bg_city.70247,
l10n_bg_city.10330,10330,10330,l10n_bg_city.village,Vekilski,Векилски,SHU21-00,normal,base.bg,9941,False,l10n_bg_city.S83510,l10n_bg_city.51651,
l10n_bg_city.10344,10344,10344,l10n_bg_city.village,Velentsi,Веленци,GAB35-00,normal,base.bg,5350,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.10361,10361,10361,l10n_bg_city.village,Velika,Велика,BGS13-00,normal,base.bg,8271,False,l10n_bg_city.S07079,l10n_bg_city.48619,
l10n_bg_city.10375,10375,10375,l10n_bg_city.village,Velikan,Великан,HKV09-00,normal,base.bg,6431,False,l10n_bg_city.S77195,l10n_bg_city.21052,
l10n_bg_city.10416,10416,10416,l10n_bg_city.village,Velikovo,Великово,SZR07-00,normal,base.bg,6282,False,l10n_bg_city.S68850,l10n_bg_city.18280,
l10n_bg_city.10422,10422,10422,l10n_bg_city.village,Velikovo,Великово,DOB12-00,normal,base.bg,9547,False,l10n_bg_city.S72624,l10n_bg_city.14711,
l10n_bg_city.10433,10433,10433,l10n_bg_city.village,Velikovtsi,Великовци,TGV02-00,normal,base.bg,7964,False,l10n_bg_city.S73626,l10n_bg_city.00518,
l10n_bg_city.10478,10478,10478,l10n_bg_city.village,Velinovo,Велиново,PER51-00,normal,base.bg,2476,False,l10n_bg_city.S55871,l10n_bg_city.73273,
l10n_bg_city.10519,10519,10519,l10n_bg_city.village,Velkovo,Велково,GAB35-00,normal,base.bg,5369,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.10522,10522,10522,l10n_bg_city.village,Velkovtsi,Велковци,VTR13-00,normal,base.bg,5097,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.10536,10536,10536,l10n_bg_city.village,Velkovtsi,Велковци,GAB05-00,normal,base.bg,5343,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.10553,10553,10553,l10n_bg_city.village,Velchevo,Велчево,VTR04-00,normal,base.bg,5032,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.10570,10570,10570,l10n_bg_city.village,Velchovtsi,Велчовци,GAB35-00,normal,base.bg,5367,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.10584,10584,10584,l10n_bg_city.village,Velyovo,Вельово,TGV02-00,normal,base.bg,7985,False,l10n_bg_city.S73626,l10n_bg_city.00518,
l10n_bg_city.10598,10598,10598,l10n_bg_city.village,Velyuvtsi,Велювци,VTR13-00,normal,base.bg,5070,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.10608,10608,10608,l10n_bg_city.village,Velyushtets,Велющец,BLG49-00,normal,base.bg,2849,False,l10n_bg_city.S04279,l10n_bg_city.69969,
l10n_bg_city.10639,10639,10639,l10n_bg_city.village,Venets,Венец,SZR23-00,normal,base.bg,6079,False,l10n_bg_city.S68850,l10n_bg_city.53576,
l10n_bg_city.10656,10656,10656,l10n_bg_city.village,Venkovets,Венковец,SFO20-00,normal,base.bg,2066,False,l10n_bg_city.S68134,l10n_bg_city.32901,
l10n_bg_city.10745,10745,10745,l10n_bg_city.village,Veselina,Веселина,VTR13-00,normal,base.bg,5094,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.10817,10817,10817,l10n_bg_city.village,Vetren,Ветрен,KNL31-00,normal,base.bg,2579,False,l10n_bg_city.S41112,l10n_bg_city.51216,
l10n_bg_city.10879,10879,10879,l10n_bg_city.village,Vetrintsi,Ветринци,VTR04-00,normal,base.bg,5066,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.10896,10896,10896,l10n_bg_city.village,Vetrovo,Ветрово,GAB05-00,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.10906,10906,10906,l10n_bg_city.village,Vetrushka,Ветрушка,HKV11-04,normal,base.bg,6952,False,l10n_bg_city.S77195,l10n_bg_city.32024,l10n_bg_city.18054
l10n_bg_city.10937,10937,10937,l10n_bg_city.village,Veshtitsa,Вещица,VID01-00,normal,base.bg,3918,False,l10n_bg_city.S10971,l10n_bg_city.03616,
l10n_bg_city.10954,10954,10954,l10n_bg_city.village,Viden,Виден,SZR24-00,normal,base.bg,6156,False,l10n_bg_city.S68850,l10n_bg_city.55021,
l10n_bg_city.10985,10985,10985,l10n_bg_city.village,Vidintsi,Видинци,JAM25-00,normal,base.bg,8671,False,l10n_bg_city.S87374,l10n_bg_city.87374,
l10n_bg_city.10999,10999,10999,l10n_bg_city.village,Vidlitsa,Видлица,MON14-00,normal,base.bg,3478,False,l10n_bg_city.S48489,l10n_bg_city.14773,
l10n_bg_city.11017,11017,11017,l10n_bg_city.village,Vidrar,Видрар,PER51-00,normal,base.bg,2495,False,l10n_bg_city.S55871,l10n_bg_city.73273,
l10n_bg_city.11034,11034,11034,l10n_bg_city.village,Vidritsa,Видрица,PER08-00,normal,base.bg,2364,False,l10n_bg_city.S55871,l10n_bg_city.06286,
l10n_bg_city.11051,11051,11051,l10n_bg_city.village,Vizitsa,Визица,BGS12-00,normal,base.bg,8369,False,l10n_bg_city.S07079,l10n_bg_city.46663,
l10n_bg_city.11065,11065,11065,l10n_bg_city.village,Vilare,Виларе,VTR04-00,normal,base.bg,5035,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.11168,11168,11168,l10n_bg_city.village,Vinogradi,Виногради,BLG40-00,normal,base.bg,2822,False,l10n_bg_city.S04279,l10n_bg_city.65334,
l10n_bg_city.11199,11199,11199,l10n_bg_city.village,Vis,Вис,HKV11-04,normal,base.bg,6952,False,l10n_bg_city.S77195,l10n_bg_city.32024,l10n_bg_city.18054
l10n_bg_city.11209,11209,11209,l10n_bg_city.village,Viskyar,Вискяр,PER32-00,normal,base.bg,2358,False,l10n_bg_city.S55871,l10n_bg_city.55871,
l10n_bg_city.11226,11226,11226,l10n_bg_city.village,Visoka,Висока,KRZ16-22,normal,base.bg,6744,False,l10n_bg_city.S40909,l10n_bg_city.40909,l10n_bg_city.51442
l10n_bg_city.11232,11232,11232,l10n_bg_city.village,Visoka mogila,Висока могила,KNL05-00,normal,base.bg,2665,False,l10n_bg_city.S41112,l10n_bg_city.04532,
l10n_bg_city.11260,11260,11260,l10n_bg_city.village,Visokite,Високите,SML16-00,normal,base.bg,4921,False,l10n_bg_city.S67653,l10n_bg_city.46045,
l10n_bg_city.11274,11274,11274,l10n_bg_city.village,Visokovtsi,Високовци,VTR13-00,normal,base.bg,5098,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.11315,11315,11315,l10n_bg_city.village,Vihren,Вихрен,BLG40-00,normal,base.bg,2800,False,l10n_bg_city.S04279,l10n_bg_city.65334,
l10n_bg_city.11329,11329,11329,l10n_bg_city.village,Vichovo,Вичово,DOB12-00,normal,base.bg,9563,False,l10n_bg_city.S72624,l10n_bg_city.14711,
l10n_bg_city.11332,11332,11332,l10n_bg_city.village,Vishan,Вишан,SFO16-00,normal,base.bg,2216,False,l10n_bg_city.S68134,l10n_bg_city.23409,
l10n_bg_city.11358,11358,11358,l10n_bg_city.village,Vishlene,Вишлене,BLG33-00,normal,base.bg,2895,False,l10n_bg_city.S04279,l10n_bg_city.56126,
l10n_bg_city.11435,11435,11435,l10n_bg_city.village,Vladimirovo,Владимирово,HKV32-08,normal,base.bg,8786,False,l10n_bg_city.S77195,l10n_bg_city.72761,l10n_bg_city.53895
l10n_bg_city.11483,11483,11483,l10n_bg_city.village,Vladislavtsi,Владиславци,SFO16-00,normal,base.bg,2217,False,l10n_bg_city.S68134,l10n_bg_city.23409,
l10n_bg_city.11497,11497,11497,l10n_bg_city.village,Vladichentsi,Владиченци,VID16-00,normal,base.bg,3748,False,l10n_bg_city.S10971,l10n_bg_city.21097,
l10n_bg_city.11507,11507,11507,l10n_bg_city.village,Vladovtsi,Владовци,GAB35-00,normal,base.bg,5365,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.11524,11524,11524,l10n_bg_city.village,Vlaychovtsi,Влайчовци,GAB05-00,normal,base.bg,5344,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.11541,11541,11541,l10n_bg_city.village,Vlasatili,Власатили,GAB35-00,normal,base.bg,5367,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.11569,11569,11569,l10n_bg_city.village,Vlahi,Влахи,BLG28-00,normal,base.bg,2841,False,l10n_bg_city.S04279,l10n_bg_city.14492,
l10n_bg_city.11586,11586,11586,l10n_bg_city.village,Vlahovtsi,Влаховци,GAB05-00,normal,base.bg,5349,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.11604,11604,11604,l10n_bg_city.village,Vodata,Водата,SML31-00,normal,base.bg,4846,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.11675,11675,11675,l10n_bg_city.village,Vodenicharovo,Воденичарово,SZR31-00,normal,base.bg,6080,False,l10n_bg_city.S68850,l10n_bg_city.68850,
l10n_bg_city.11720,11720,11720,l10n_bg_city.village,Vodna,Водна,VID15-00,normal,base.bg,3831,False,l10n_bg_city.S10971,l10n_bg_city.17645,
l10n_bg_city.11733,11733,11733,l10n_bg_city.village,Vodni pad,Водни пад,SML09-13,normal,base.bg,4826,False,l10n_bg_city.S67653,l10n_bg_city.20465,l10n_bg_city.73105
l10n_bg_city.11750,11750,11750,l10n_bg_city.village,Vodno,Водно,VTR31-00,normal,base.bg,5166,False,l10n_bg_city.S10447,l10n_bg_city.69633,
l10n_bg_city.11898,11898,11898,l10n_bg_city.village,Voynezha,Войнежа,VTR04-00,normal,base.bg,5045,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.11911,11911,11911,l10n_bg_city.village,Voynikovo,Войниково,DOB27-20,normal,base.bg,9473,False,l10n_bg_city.S72624,l10n_bg_city.72271,l10n_bg_city.57265
