id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id,l10n_bg_structure_type,country_id/id
l10n_bg.27348,27348,l10n_bg_city.village,Elovitsa,MON14-00,l10n_bg.S48489,l10n_bg.14773,,normal,base.bg
l10n_bg.27351,27351,l10n_bg_city.village,Elovitsa,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.27379,27379,l10n_bg_city.village,Elhovo,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.27415,27415,l10n_bg_city.village,Elyovo,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.27423,27423,l10n_bg_city.village,Emen,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.27454,27454,l10n_bg_city.village,Emona,BGS15-00,l10n_bg.S07079,l10n_bg.51500,,normal,base.bg
l10n_bg.27485,27485,l10n_bg_city.village,Enev rat,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.27526,27526,l10n_bg_city.village,Enchovtsi,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.27574,27574,l10n_bg_city.village,Eremia,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.27601,27601,l10n_bg_city.village,Erul,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.27615,27615,l10n_bg_city.village,Esen,BGS23-00,l10n_bg.S07079,l10n_bg.70247,,normal,base.bg
l10n_bg.27663,27663,l10n_bg_city.village,Efrem,HKV18-00,l10n_bg.S77195,l10n_bg.46084,,normal,base.bg
l10n_bg.29012,29012,l10n_bg_city.village,Zhablyano,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.29060,29060,l10n_bg_city.village,Zhedna,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.29074,29074,l10n_bg_city.village,Zhelezari,HKV11-10,l10n_bg.S77195,l10n_bg.32024,l10n_bg.38248,normal,base.bg
l10n_bg.29091,29091,l10n_bg_city.village,Zhelezartsi,VTR31-10,l10n_bg.S10447,l10n_bg.69633,l10n_bg.36782,normal,base.bg
l10n_bg.29129,29129,l10n_bg_city.village,Zheleznik,BGS09-00,l10n_bg.S07079,l10n_bg.36525,,normal,base.bg
l10n_bg.29177,29177,l10n_bg_city.village,Zhelad,SHU25-00,l10n_bg.S83510,l10n_bg.67708,,normal,base.bg
l10n_bg.29252,29252,l10n_bg_city.village,Zhenda,KRZ35-00,l10n_bg.S40909,l10n_bg.81236,,normal,base.bg
l10n_bg.29266,29266,l10n_bg_city.village,Zheravino,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.29297,29297,l10n_bg_city.village,Zhergovets,SZR37-00,l10n_bg.S68850,l10n_bg.18157,,normal,base.bg
l10n_bg.29310,29310,l10n_bg_city.village,Zhernov,PVN21-00,l10n_bg.S56722,l10n_bg.51723,,normal,base.bg
l10n_bg.29324,29324,l10n_bg_city.village,Zhivko,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.29413,29413,l10n_bg_city.village,Zhitarnik,KRZ16-06,l10n_bg.S40909,l10n_bg.40909,l10n_bg.12053,normal,base.bg
l10n_bg.29622,29622,l10n_bg_city.village,Zhitusha,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.29522,29522,l10n_bg_city.village,Zhrebichko,PAZ06-00,l10n_bg.S55155,l10n_bg.06207,,normal,base.bg
l10n_bg.29564,29564,l10n_bg_city.village,Zhalti rid,KRZ08-05,l10n_bg.S40909,l10n_bg.20746,l10n_bg.24195,normal,base.bg
l10n_bg.29619,29619,l10n_bg_city.village,Zhaltika,KRZ08-22,l10n_bg.S40909,l10n_bg.20746,l10n_bg.84019,normal,base.bg
l10n_bg.29595,29595,l10n_bg_city.village,Zhaltopop,SZR37-00,l10n_bg.S68850,l10n_bg.18157,,normal,base.bg
l10n_bg.30017,30017,l10n_bg_city.village,Zabel,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.30020,30020,l10n_bg_city.village,Zabernovo,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.30048,30048,l10n_bg_city.village,Zavala,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.30051,30051,l10n_bg_city.village,Zavet,BGS23-00,l10n_bg.S07079,l10n_bg.70247,,normal,base.bg
l10n_bg.30079,30079,l10n_bg_city.village,Zavetno,TGV24-00,l10n_bg.S73626,l10n_bg.57649,,normal,base.bg
l10n_bg.30082,30082,l10n_bg_city.village,Zavidovtsi,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.30226,30226,l10n_bg_city.village,Zaevite,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.30257,30257,l10n_bg_city.village,Zaychari,SLV20-00,l10n_bg.S67338,l10n_bg.67338,,normal,base.bg
l10n_bg.30329,30329,l10n_bg_city.village,Zanoge,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.30394,30394,l10n_bg_city.village,Zahari Stoyanovo,DOB29-00,l10n_bg.S72624,l10n_bg.83017,,normal,base.bg
l10n_bg.30418,30418,l10n_bg_city.village,Zaya,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.30435,30435,l10n_bg_city.village,Zvezda,BGS18-24,l10n_bg.S07079,l10n_bg.63224,l10n_bg.63375,normal,base.bg
l10n_bg.30555,30555,l10n_bg_city.village,Zvanets,VAR09-00,l10n_bg.S10135,l10n_bg.12574,,normal,base.bg
l10n_bg.30569,30569,l10n_bg_city.village,Zvanika,KRZ16-03,l10n_bg.S40909,l10n_bg.40909,l10n_bg.05205,normal,base.bg
l10n_bg.30613,30613,l10n_bg_city.village,Zgurovo,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.31423,31423,l10n_bg_city.village,Zdravets,PDV15-00,l10n_bg.S56784,l10n_bg.44478,,normal,base.bg
l10n_bg.30661,30661,l10n_bg_city.village,Zdravkovets,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.30716,30716,l10n_bg_city.village,Zelenigrad,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.30721,30721,l10n_bg_city.village,Zelenik,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.30733,30733,l10n_bg_city.village,Zelenika,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.30764,30764,l10n_bg_city.village,Zeleno darvo,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.30781,30781,l10n_bg_city.village,Zementsi,DOB20-00,l10n_bg.S72624,l10n_bg.40097,,normal,base.bg
l10n_bg.30795,30795,l10n_bg_city.village,Zemlen,SZR27-00,l10n_bg.S68850,l10n_bg.61460,,normal,base.bg
l10n_bg.30836,30836,l10n_bg_city.village,Zidartsi,PER32-00,l10n_bg.S55871,l10n_bg.55871,,normal,base.bg
l10n_bg.30884,30884,l10n_bg_city.village,Zimnitsa,DOB20-06,l10n_bg.S72624,l10n_bg.40097,l10n_bg.27656,normal,base.bg
l10n_bg.30911,30911,l10n_bg_city.village,Zimornitsa,KRZ15-10,l10n_bg.S40909,l10n_bg.39970,l10n_bg.17868,normal,base.bg
l10n_bg.14521,14521,l10n_bg_city.village,Zlataritsa,BLG02-00,l10n_bg.S04279,l10n_bg.03504,,normal,base.bg
l10n_bg.30973,30973,l10n_bg_city.village,Zlatevtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.31019,31019,l10n_bg_city.village,Zlatinitsa,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.31022,31022,l10n_bg_city.village,Zlatirat,SZR37-00,l10n_bg.S68850,l10n_bg.18157,,normal,base.bg
l10n_bg.31067,31067,l10n_bg_city.village,Zlatia,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.31070,31070,l10n_bg_city.village,Zlatna livada,SZR36-00,l10n_bg.S68850,l10n_bg.81414,,normal,base.bg
l10n_bg.31139,31139,l10n_bg_city.village,Zlatolist,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.31187,31187,l10n_bg_city.village,Zlatusha,SFO06-00,l10n_bg.S68134,l10n_bg.05027,,normal,base.bg
l10n_bg.31200,31200,l10n_bg_city.village,Zlogosh,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.31285,31285,l10n_bg_city.village,Zmievo,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.31303,31303,l10n_bg_city.village,Zograf,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.31317,31317,l10n_bg_city.village,Zoychene,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.20910,20910,l10n_bg_city.village,Zornitsa,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.31334,31334,l10n_bg_city.village,Zornitsa,VAR02-00,l10n_bg.S10135,l10n_bg.00182,,normal,base.bg
l10n_bg.31348,31348,l10n_bg_city.village,Zornitsa,KRZ16-41,l10n_bg.S40909,l10n_bg.40909,l10n_bg.83315,normal,base.bg
l10n_bg.31351,31351,l10n_bg_city.village,Zornitsa,SML38-00,l10n_bg.S67653,l10n_bg.80371,,normal,base.bg
l10n_bg.32041,32041,l10n_bg_city.village,Ivan Dimov,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.32055,32055,l10n_bg_city.village,Ivanivanovtsi,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.32069,32069,l10n_bg_city.village,Ivanili,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.32072,32072,l10n_bg_city.village,Ivankovtsi,GAB05-09,l10n_bg.S14218,l10n_bg.14218,l10n_bg.22959,normal,base.bg
l10n_bg.32086,32086,l10n_bg_city.village,Ivanovo,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.32929,32929,l10n_bg_city.village,Ivanovo,SML27-00,l10n_bg.S67653,l10n_bg.63207,,normal,base.bg
l10n_bg.32127,32127,l10n_bg_city.village,Ivanovtsi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.32130,32130,l10n_bg_city.village,Ivanovtsi,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.32144,32144,l10n_bg_city.village,Ivanovtsi,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.32189,32189,l10n_bg_city.village,Ivancha,TGV24-00,l10n_bg.S73626,l10n_bg.57649,,normal,base.bg
l10n_bg.32233,32233,l10n_bg_city.village,Iglika,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.32264,32264,l10n_bg_city.village,Iglika,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.32305,32305,l10n_bg_city.village,Ignatovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.32319,32319,l10n_bg_city.village,Ignatovtsi,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.32408,32408,l10n_bg_city.village,Izvor,PDV26-00,l10n_bg.S56784,l10n_bg.56784,,normal,base.bg
l10n_bg.32411,32411,l10n_bg_city.village,Izvor,SFO45-00,l10n_bg.S68134,l10n_bg.67372,,normal,base.bg
l10n_bg.32439,32439,l10n_bg_city.village,Izvor mahala,VID22-00,l10n_bg.S10971,l10n_bg.40525,,normal,base.bg
l10n_bg.32456,32456,l10n_bg_city.village,Izvorovo,SZR36-00,l10n_bg.S68850,l10n_bg.81414,,normal,base.bg
l10n_bg.32500,32500,l10n_bg_city.village,Izvorche,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.32514,32514,l10n_bg_city.village,Izgrev,BGS13-00,l10n_bg.S07079,l10n_bg.48619,,normal,base.bg
l10n_bg.32528,32528,l10n_bg_city.village,Izgrev,VAR26-00,l10n_bg.S10135,l10n_bg.70175,,normal,base.bg
l10n_bg.32582,32582,l10n_bg_city.village,Iztochnik,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.32617,32617,l10n_bg_city.village,Ilevtsi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.32648,32648,l10n_bg_city.village,Ilinden,BLG52-00,l10n_bg.S04279,l10n_bg.77058,,normal,base.bg
l10n_bg.32651,32651,l10n_bg_city.village,Ilinden,SFO56-00,l10n_bg.S68134,l10n_bg.48324,,normal,base.bg
l10n_bg.32679,32679,l10n_bg_city.village,Ilinitsa,KRZ16-00,l10n_bg.S40909,l10n_bg.40909,,normal,base.bg
l10n_bg.32682,32682,l10n_bg_city.village,Iliyuvtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.32696,32696,l10n_bg_city.village,Ilia,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.32768,32768,l10n_bg_city.village,Irechek,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.32785,32785,l10n_bg_city.village,Irinetsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.32799,32799,l10n_bg_city.village,Irnik,SLS32-03,l10n_bg.S66425,l10n_bg.66665,l10n_bg.21693,normal,base.bg
l10n_bg.32812,32812,l10n_bg_city.village,Iskra,GAB12-02,l10n_bg.S14218,l10n_bg.23947,l10n_bg.12677,normal,base.bg
l10n_bg.32860,32860,l10n_bg_city.village,Iskar,VAR09-00,l10n_bg.S10135,l10n_bg.12574,,normal,base.bg
l10n_bg.32891,32891,l10n_bg_city.village,Isyovtsi,SML31-18,l10n_bg.S67653,l10n_bg.67653,l10n_bg.48814,normal,base.bg
l10n_bg.34062,34062,l10n_bg_city.village,Yovovtsi,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.34076,34076,l10n_bg_city.village,Yovchevtsi,VTR04-09,l10n_bg.S10447,l10n_bg.10447,l10n_bg.12098,normal,base.bg
l10n_bg.37945,37945,l10n_bg_city.village,Kokorovo,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.35078,35078,l10n_bg_city.village,Kavlak,VTR31-00,l10n_bg.S10447,l10n_bg.69633,,normal,base.bg
l10n_bg.35119,35119,l10n_bg_city.village,Kadrovitsa,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.35143,35143,l10n_bg_city.village,Kazak,HKV11-04,l10n_bg.S77195,l10n_bg.32024,l10n_bg.18054,normal,base.bg
l10n_bg.35153,35153,l10n_bg_city.village,Kazanka,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.35225,35225,l10n_bg_city.village,Kazimir,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.35269,35269,l10n_bg_city.village,Kalaydzhievo,KRZ15-38,l10n_bg.S40909,l10n_bg.39970,l10n_bg.66545,normal,base.bg
l10n_bg.35314,35314,l10n_bg_city.village,Kalen,VRC27-00,l10n_bg.S12259,l10n_bg.47714,,normal,base.bg
l10n_bg.35345,35345,l10n_bg_city.village,Kalenovtsi,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.35384,35384,l10n_bg_city.village,Kalina,VID06-00,l10n_bg.S10971,l10n_bg.06224,,normal,base.bg
l10n_bg.35393,35393,l10n_bg_city.village,Kalina,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.35448,35448,l10n_bg_city.village,Kalnishte,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.35451,35451,l10n_bg_city.village,Kalovo,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.35465,35465,l10n_bg_city.village,Kalomen,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.35482,35482,l10n_bg_city.village,Kalotintsi,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.35626,35626,l10n_bg_city.village,Kalchovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.35630,35630,l10n_bg_city.village,Kambelevtsi,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.35746,35746,l10n_bg_city.village,Kamen bryag,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.35756,35756,l10n_bg_city.village,Kamen vrah,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.35804,35804,l10n_bg_city.village,Kamenik,KNL05-00,l10n_bg.S41112,l10n_bg.04532,,normal,base.bg
l10n_bg.35821,35821,l10n_bg_city.village,Kamenitsa,SFO56-00,l10n_bg.S68134,l10n_bg.48324,,normal,base.bg
l10n_bg.35835,35835,l10n_bg_city.village,Kamenichka Skakavitsa,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.35866,35866,l10n_bg_city.village,Kamenna reka,HKV32-00,l10n_bg.S77195,l10n_bg.72761,,normal,base.bg
l10n_bg.35938,35938,l10n_bg_city.village,Kamentsi,SLS15-10,l10n_bg.S66425,l10n_bg.35242,l10n_bg.68357,normal,base.bg
l10n_bg.35972,35972,l10n_bg_city.village,Kamenyane,KRZ08-11,l10n_bg.S40909,l10n_bg.20746,l10n_bg.56589,normal,base.bg
l10n_bg.35986,35986,l10n_bg_city.village,Kameshtitsa,GAB05-07,l10n_bg.S14218,l10n_bg.14218,l10n_bg.18215,normal,base.bg
l10n_bg.35997,35997,l10n_bg_city.village,Kamilski dol,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.36049,36049,l10n_bg_city.village,Kanits,VID03-04,l10n_bg.S10971,l10n_bg.05195,l10n_bg.61039,normal,base.bg
l10n_bg.36052,36052,l10n_bg_city.village,Kantari,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.36333,36333,l10n_bg_city.village,Kara Mihal,RAZ29-00,l10n_bg.S61710,l10n_bg.65276,,normal,base.bg
l10n_bg.36261,36261,l10n_bg_city.village,Karaivantsa,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.36275,36275,l10n_bg_city.village,Karaivantsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.36292,36292,l10n_bg_city.village,Karali,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.36347,36347,l10n_bg_city.village,Karamichevtsi,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.36378,36378,l10n_bg_city.village,Karandili,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.36422,36422,l10n_bg_city.village,Karapoltsi,SFO17-00,l10n_bg.S68134,l10n_bg.27303,,normal,base.bg
l10n_bg.36436,36436,l10n_bg_city.village,Karash,VRC32-00,l10n_bg.S12259,l10n_bg.62997,,normal,base.bg
l10n_bg.36453,36453,l10n_bg_city.village,Karvuna,DOB03-14,l10n_bg.S72624,l10n_bg.02508,l10n_bg.66250,normal,base.bg
l10n_bg.36508,36508,l10n_bg_city.village,Karlovsko,HKV11-16,l10n_bg.S77195,l10n_bg.32024,l10n_bg.56633,normal,base.bg
l10n_bg.36556,36556,l10n_bg_city.village,Kasapsko,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.36566,36566,l10n_bg_city.village,Kasilag,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.36600,36600,l10n_bg_city.village,Kastel,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.36614,36614,l10n_bg_city.village,Kateritsa,PVN27-00,l10n_bg.S56722,l10n_bg.57772,,normal,base.bg
l10n_bg.36628,36628,l10n_bg_city.village,Katrandzhii,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.36659,36659,l10n_bg_city.village,Katrishte,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.36681,36681,l10n_bg_city.village,Katunishte,SLV11-00,l10n_bg.S67338,l10n_bg.39030,,normal,base.bg
l10n_bg.36720,36720,l10n_bg_city.village,Kashentsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.36734,36734,l10n_bg_city.village,Kashina,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.36751,36751,l10n_bg_city.village,Kereka,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.36765,36765,l10n_bg_city.village,Kerenite,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.36796,36796,l10n_bg_city.village,Kesten,SML09-00,l10n_bg.S67653,l10n_bg.20465,,normal,base.bg
l10n_bg.36823,36823,l10n_bg_city.village,Kievtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.36871,36871,l10n_bg_city.village,Kirevtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.36938,36938,l10n_bg_city.village,Kirovo,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.36960,36960,l10n_bg_city.village,Kiselitsa,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.36988,36988,l10n_bg_city.village,Kiselkovtsi,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.36974,36974,l10n_bg_city.village,Kiselchovo,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.36991,36991,l10n_bg_city.village,Kisiytsite,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.37006,37006,l10n_bg_city.village,Kisyovtsi,VTR04-09,l10n_bg.S10447,l10n_bg.10447,l10n_bg.12098,normal,base.bg
l10n_bg.37037,37037,l10n_bg_city.village,Kiten,VAR24-00,l10n_bg.S10135,l10n_bg.58503,,normal,base.bg
l10n_bg.37040,37040,l10n_bg_city.village,Kitino,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.37126,37126,l10n_bg_city.village,Kladenets,HKV30-00,l10n_bg.S77195,l10n_bg.68727,,normal,base.bg
l10n_bg.37143,37143,l10n_bg_city.village,Kladentsi,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.37160,37160,l10n_bg_city.village,Kladni dyal,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.37188,37188,l10n_bg_city.village,Kladorub,VID16-00,l10n_bg.S10971,l10n_bg.21097,,normal,base.bg
l10n_bg.37191,37191,l10n_bg_city.village,Klepalo,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.37263,37263,l10n_bg_city.village,Klisura,BLG03-00,l10n_bg.S04279,l10n_bg.04279,,normal,base.bg
l10n_bg.37280,37280,l10n_bg_city.village,Klisura,SOF46-00,l10n_bg.S68134,l10n_bg.68134,,normal,base.bg
l10n_bg.37304,37304,l10n_bg_city.village,Klisuritsa,MON29-00,l10n_bg.S48489,l10n_bg.48489,,normal,base.bg
l10n_bg.37318,37318,l10n_bg_city.monastery,Klisurski manastir,MON12-00,l10n_bg.S48489,l10n_bg.12961,,normal,base.bg
l10n_bg.37335,37335,l10n_bg_city.village,Klashka reka,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.37352,37352,l10n_bg_city.village,Kmetovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.37366,37366,l10n_bg_city.village,Kmetcheta,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.37455,37455,l10n_bg_city.village,Kovach,SZR27-00,l10n_bg.S68850,l10n_bg.61460,,normal,base.bg
l10n_bg.37472,37472,l10n_bg_city.village,Kovachevitsa,BLG13-00,l10n_bg.S04279,l10n_bg.18366,,normal,base.bg
l10n_bg.37486,37486,l10n_bg_city.village,Kovachevo,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.37575,37575,l10n_bg_city.village,Koevtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.37592,37592,l10n_bg_city.village,Kozhari,SML05-00,l10n_bg.S67653,l10n_bg.05462,,normal,base.bg
l10n_bg.37602,37602,l10n_bg_city.village,Kozhintsi,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.37616,37616,l10n_bg_city.village,Kozhlyuvtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.37622,37622,l10n_bg_city.village,Kozhuhartsi,KRZ15-41,l10n_bg.S40909,l10n_bg.39970,l10n_bg.69688,normal,base.bg
l10n_bg.37650,37650,l10n_bg_city.village,Kozare,BGS09-00,l10n_bg.S07079,l10n_bg.36525,,normal,base.bg
l10n_bg.37722,37722,l10n_bg_city.village,Kozi rog,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.37825,37825,l10n_bg_city.village,Koznitsa,BGS15-00,l10n_bg.S07079,l10n_bg.51500,,normal,base.bg
l10n_bg.37842,37842,l10n_bg_city.village,Kozya reka,VTR13-09,l10n_bg.S10447,l10n_bg.27190,l10n_bg.38337,normal,base.bg
l10n_bg.37890,37890,l10n_bg_city.village,Koychovtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.37959,37959,l10n_bg_city.village,Kokortsi,SML27-00,l10n_bg.S67653,l10n_bg.63207,,normal,base.bg
l10n_bg.37976,37976,l10n_bg_city.village,Kolari,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.38011,38011,l10n_bg_city.village,Kolarovo,HKV33-00,l10n_bg.S77195,l10n_bg.77181,,normal,base.bg
l10n_bg.38056,38056,l10n_bg_city.village,Kolibite,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.38060,38060,l10n_bg_city.village,Kolishovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.38090,38090,l10n_bg_city.village,Kolyu Ganev,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.38100,38100,l10n_bg_city.village,Kolyu Marinovo,SZR04-00,l10n_bg.S68850,l10n_bg.06183,,normal,base.bg
