id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id,l10n_bg_structure_type,country_id/id
l10n_bg.07209,07209,l10n_bg_city.village,Бъзовец,MON11-00,l10n_bg.S48489,l10n_bg.12543,,normal,base.bg
l10n_bg.07226,07226,l10n_bg_city.village,Бъзовица,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.07288,07288,l10n_bg_city.village,Българене,SZR27-00,l10n_bg.S68850,l10n_bg.61460,,normal,base.bg
l10n_bg.07291,07291,l10n_bg_city.village,Българи,BGS13-00,l10n_bg.S07079,l10n_bg.48619,,normal,base.bg
l10n_bg.07329,07329,l10n_bg_city.village,Българка,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.07380,07380,l10n_bg_city.village,Бънзарето,SZR22-00,l10n_bg.S68850,l10n_bg.49494,,normal,base.bg
l10n_bg.07394,07394,l10n_bg_city.village,Бърдарево,VAR13-00,l10n_bg.S10135,l10n_bg.21912,,normal,base.bg
l10n_bg.07404,07404,l10n_bg_city.village,Бърдарите,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.07421,07421,l10n_bg_city.village,Бърдени,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.07435,07435,l10n_bg_city.village,Бърдо,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.07541,07541,l10n_bg_city.village,Бърложница,SFO45-00,l10n_bg.S68134,l10n_bg.67372,,normal,base.bg
l10n_bg.07555,07555,l10n_bg_city.village,Бърля,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.07627,07627,l10n_bg_city.village,Бяла вода,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.07795,07795,l10n_bg_city.village,Бялково,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.07805,07805,l10n_bg_city.village,Бялковци,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.13069,13069,l10n_bg_city.village,Валевци,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.10063,10063,l10n_bg_city.village,Валето,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.10080,10080,l10n_bg_city.village,Варана,PVN16-00,l10n_bg.S56722,l10n_bg.43236,,normal,base.bg
l10n_bg.10152,10152,l10n_bg_city.village,Варник,HKV28-00,l10n_bg.S77195,l10n_bg.65677,,normal,base.bg
l10n_bg.10166,10166,l10n_bg_city.village,Варовник,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.10210,10210,l10n_bg_city.village,Васил Левски,SLS01-00,l10n_bg.S66425,l10n_bg.00415,,normal,base.bg
l10n_bg.10269,10269,l10n_bg_city.village,Василовци,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.10286,10286,l10n_bg_city.village,Васково,HKV17-00,l10n_bg.S77195,l10n_bg.44570,,normal,base.bg
l10n_bg.10313,10313,l10n_bg_city.village,Ведрово,BGS23-00,l10n_bg.S07079,l10n_bg.70247,,normal,base.bg
l10n_bg.10330,10330,l10n_bg_city.village,Векилски,SHU21-00,l10n_bg.S83510,l10n_bg.51651,,normal,base.bg
l10n_bg.10344,10344,l10n_bg_city.village,Веленци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.10361,10361,l10n_bg_city.village,Велика,BGS13-00,l10n_bg.S07079,l10n_bg.48619,,normal,base.bg
l10n_bg.10375,10375,l10n_bg_city.village,Великан,HKV09-00,l10n_bg.S77195,l10n_bg.21052,,normal,base.bg
l10n_bg.10416,10416,l10n_bg_city.village,Великово,SZR07-00,l10n_bg.S68850,l10n_bg.18280,,normal,base.bg
l10n_bg.10422,10422,l10n_bg_city.village,Великово,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.10433,10433,l10n_bg_city.village,Великовци,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.10478,10478,l10n_bg_city.village,Велиново,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.10519,10519,l10n_bg_city.village,Велково,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.10522,10522,l10n_bg_city.village,Велковци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.10536,10536,l10n_bg_city.village,Велковци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.10553,10553,l10n_bg_city.village,Велчево,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.10570,10570,l10n_bg_city.village,Велчовци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.10584,10584,l10n_bg_city.village,Вельово,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.10598,10598,l10n_bg_city.village,Велювци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.10608,10608,l10n_bg_city.village,Велющец,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.10639,10639,l10n_bg_city.village,Венец,SZR23-00,l10n_bg.S68850,l10n_bg.53576,,normal,base.bg
l10n_bg.10656,10656,l10n_bg_city.village,Венковец,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.10745,10745,l10n_bg_city.village,Веселина,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.10817,10817,l10n_bg_city.village,Ветрен,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.10879,10879,l10n_bg_city.village,Ветринци,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.10896,10896,l10n_bg_city.village,Ветрово,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.10906,10906,l10n_bg_city.village,Ветрушка,HKV11-04,l10n_bg.S77195,l10n_bg.32024,l10n_bg.18054,normal,base.bg
l10n_bg.10937,10937,l10n_bg_city.village,Вещица,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.10954,10954,l10n_bg_city.village,Виден,SZR24-00,l10n_bg.S68850,l10n_bg.55021,,normal,base.bg
l10n_bg.10985,10985,l10n_bg_city.village,Видинци,JAM25-00,l10n_bg.S87374,l10n_bg.87374,,normal,base.bg
l10n_bg.10999,10999,l10n_bg_city.village,Видлица,MON14-00,l10n_bg.S48489,l10n_bg.14773,,normal,base.bg
l10n_bg.11017,11017,l10n_bg_city.village,Видрар,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.11034,11034,l10n_bg_city.village,Видрица,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.11051,11051,l10n_bg_city.village,Визица,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.11065,11065,l10n_bg_city.village,Виларе,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.11168,11168,l10n_bg_city.village,Виногради,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.11199,11199,l10n_bg_city.village,Вис,HKV11-04,l10n_bg.S77195,l10n_bg.32024,l10n_bg.18054,normal,base.bg
l10n_bg.11209,11209,l10n_bg_city.village,Вискяр,PER32-00,l10n_bg.S55871,l10n_bg.55871,,normal,base.bg
l10n_bg.11226,11226,l10n_bg_city.village,Висока,KRZ16-22,l10n_bg.S40909,l10n_bg.40909,l10n_bg.51442,normal,base.bg
l10n_bg.11232,11232,l10n_bg_city.village,Висока могила,KNL05-00,l10n_bg.S41112,l10n_bg.04532,,normal,base.bg
l10n_bg.11260,11260,l10n_bg_city.village,Високите,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.11274,11274,l10n_bg_city.village,Високовци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.11315,11315,l10n_bg_city.village,Вихрен,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.11329,11329,l10n_bg_city.village,Вичово,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.11332,11332,l10n_bg_city.village,Вишан,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.11358,11358,l10n_bg_city.village,Вишлене,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.11435,11435,l10n_bg_city.village,Владимирово,HKV32-08,l10n_bg.S77195,l10n_bg.72761,l10n_bg.53895,normal,base.bg
l10n_bg.11483,11483,l10n_bg_city.village,Владиславци,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.11497,11497,l10n_bg_city.village,Владиченци,VID16-00,l10n_bg.S10971,l10n_bg.21097,,normal,base.bg
l10n_bg.11507,11507,l10n_bg_city.village,Владовци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.11524,11524,l10n_bg_city.village,Влайчовци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.11541,11541,l10n_bg_city.village,Власатили,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.11569,11569,l10n_bg_city.village,Влахи,BLG28-00,l10n_bg.S04279,l10n_bg.14492,,normal,base.bg
l10n_bg.11586,11586,l10n_bg_city.village,Влаховци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.11604,11604,l10n_bg_city.village,Водата,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.11675,11675,l10n_bg_city.village,Воденичарово,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.11720,11720,l10n_bg_city.village,Водна,VID15-00,l10n_bg.S10971,l10n_bg.17645,,normal,base.bg
l10n_bg.11733,11733,l10n_bg_city.village,Водни пад,SML09-13,l10n_bg.S67653,l10n_bg.20465,l10n_bg.73105,normal,base.bg
l10n_bg.11750,11750,l10n_bg_city.village,Водно,VTR31-00,l10n_bg.S10447,l10n_bg.69633,,normal,base.bg
l10n_bg.11898,11898,l10n_bg_city.village,Войнежа,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.11911,11911,l10n_bg_city.village,Войниково,DOB27-20,l10n_bg.S72624,l10n_bg.72271,l10n_bg.57265,normal,base.bg
l10n_bg.11925,11925,l10n_bg_city.village,Войница,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.11939,11939,l10n_bg_city.village,Войници,MON29-00,l10n_bg.S48489,l10n_bg.48489,,normal,base.bg
l10n_bg.11956,11956,l10n_bg_city.village,Войниците,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.11960,11960,l10n_bg_city.village,Войнишка,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.11987,11987,l10n_bg_city.village,Войново,KRZ35-00,l10n_bg.S40909,l10n_bg.81236,,normal,base.bg
l10n_bg.12036,12036,l10n_bg_city.village,Волно,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.12042,12042,l10n_bg_city.village,Воловарово,SZR36-11,l10n_bg.S68850,l10n_bg.81414,l10n_bg.65810,normal,base.bg
l10n_bg.12111,12111,l10n_bg_city.village,Врабците,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.12139,12139,l10n_bg_city.village,Врабча,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.12142,12142,l10n_bg_city.village,Вракуповица,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.12187,12187,l10n_bg_city.village,Вранинци,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.12228,12228,l10n_bg_city.village,Враня стена,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.12992,12992,l10n_bg_city.village,Врата,PDV01-00,l10n_bg.S56784,l10n_bg.00702,,normal,base.bg
l10n_bg.12231,12231,l10n_bg_city.village,Вратарите,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.12262,12262,l10n_bg_city.village,Врачанци,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.12320,12320,l10n_bg_city.village,Връдловци,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.12348,12348,l10n_bg_city.village,Вукан,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.12351,12351,l10n_bg_city.village,Вуково,KNL05-00,l10n_bg.S41112,l10n_bg.04532,,normal,base.bg
l10n_bg.12396,12396,l10n_bg_city.village,Въглевци,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.12454,12454,l10n_bg_city.village,Вълков дол,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.12485,12485,l10n_bg_city.village,Вълковци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.12530,12530,l10n_bg_city.village,Вълча поляна,JAM07-00,l10n_bg.S87374,l10n_bg.27382,,normal,base.bg
l10n_bg.12512,12512,l10n_bg_city.village,Вълчан,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.72059,72059,l10n_bg_city.village,Вълчаново,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.12557,12557,l10n_bg_city.village,Вълчек,VID25-00,l10n_bg.S10971,l10n_bg.46245,,normal,base.bg
l10n_bg.12588,12588,l10n_bg_city.village,Вълчи извор,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.12629,12629,l10n_bg_city.village,Вълчовци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.12615,12615,l10n_bg_city.village,Вълчовци,VTR13-11,l10n_bg.S10447,l10n_bg.27190,l10n_bg.46125,normal,base.bg
l10n_bg.12632,12632,l10n_bg_city.village,Върба,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.12655,12655,l10n_bg_city.village,Върба,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.12694,12694,l10n_bg_city.village,Върбенци,KRZ16-00,l10n_bg.S40909,l10n_bg.40909,,normal,base.bg
l10n_bg.12721,12721,l10n_bg_city.village,Върбино,SLS10-00,l10n_bg.S66425,l10n_bg.24030,,normal,base.bg
l10n_bg.12770,12770,l10n_bg_city.village,Върбница,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.12797,12797,l10n_bg_city.village,Върбово,VID37-00,l10n_bg.S10971,l10n_bg.81757,,normal,base.bg
l10n_bg.12807,12807,l10n_bg_city.village,Върбово,SML31-41,l10n_bg.S67653,l10n_bg.67653,l10n_bg.83274,normal,base.bg
l10n_bg.12824,12824,l10n_bg_city.village,Върбовчец,VID16-00,l10n_bg.S10971,l10n_bg.21097,,normal,base.bg
l10n_bg.12841,12841,l10n_bg_city.village,Въргов дол,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.12855,12855,l10n_bg_city.village,Вързилковци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.12886,12886,l10n_bg_city.village,Върли дол,KRZ14-41,l10n_bg.S40909,l10n_bg.36926,l10n_bg.76159,normal,base.bg
l10n_bg.12913,12913,l10n_bg_city.village,Върлинка,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.12958,12958,l10n_bg_city.village,Въртоп,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.12975,12975,l10n_bg_city.village,Вършило,BGS21-00,l10n_bg.S07079,l10n_bg.67800,,normal,base.bg
l10n_bg.14060,14060,l10n_bg_city.village,Габерово,HKV18-00,l10n_bg.S77195,l10n_bg.46084,,normal,base.bg
l10n_bg.14088,14088,l10n_bg_city.village,Габрака,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.14101,14101,l10n_bg_city.village,Габрешевци,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.14115,14115,l10n_bg_city.village,Габрина,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.14129,14129,l10n_bg_city.village,Габрица,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.14146,14146,l10n_bg_city.village,Габровдол,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.14204,14204,l10n_bg_city.village,Габрово,BLG03-00,l10n_bg.S04279,l10n_bg.04279,,normal,base.bg
l10n_bg.14235,14235,l10n_bg_city.village,Габровци,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.14310,14310,l10n_bg_city.village,Гайдари,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.14324,14324,l10n_bg_city.village,Гайкини,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.14341,14341,l10n_bg_city.village,Гайтаниново,BLG52-00,l10n_bg.S04279,l10n_bg.77058,,normal,base.bg
l10n_bg.14355,14355,l10n_bg_city.village,Гайтаните,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.14369,14369,l10n_bg_city.village,Гайтанци,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.14430,14430,l10n_bg_city.village,Ганев дол,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.14533,14533,l10n_bg_city.village,Гарван,GAB05-05,l10n_bg.S14218,l10n_bg.14218,l10n_bg.14814,normal,base.bg
l10n_bg.14578,14578,l10n_bg_city.village,Гащевци,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.14605,14605,l10n_bg_city.village,Гела,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.14684,14684,l10n_bg_city.village,Генерал Колево,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.14742,14742,l10n_bg_city.village,Геновци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.14756,14756,l10n_bg_city.village,Генчовци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.56304,56304,l10n_bg_city.village,Генчовци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.14762,14762,l10n_bg_city.village,Геня,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.14859,14859,l10n_bg_city.village,Геша,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.14862,14862,l10n_bg_city.village,Гешаново,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.14948,14948,l10n_bg_city.village,Главан,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.14965,14965,l10n_bg_city.village,Главановци,MON14-00,l10n_bg.S48489,l10n_bg.14773,,normal,base.bg
l10n_bg.14979,14979,l10n_bg_city.village,Главановци,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.15000,15000,l10n_bg_city.village,Главатарци,KRZ16-10,l10n_bg.S40909,l10n_bg.40909,l10n_bg.27512,normal,base.bg
l10n_bg.18544,18544,l10n_bg_city.village,Главник,KRZ02-10,l10n_bg.S40909,l10n_bg.00607,l10n_bg.29605,normal,base.bg
l10n_bg.15045,15045,l10n_bg_city.village,Глашатай,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.15059,15059,l10n_bg_city.village,Гледаци,GAB05-23,l10n_bg.S14218,l10n_bg.14218,l10n_bg.57675,normal,base.bg
l10n_bg.15062,15062,l10n_bg_city.village,Гледачево,SZR27-00,l10n_bg.S68850,l10n_bg.61460,,normal,base.bg
l10n_bg.15117,15117,l10n_bg_city.village,Глогино,SML02-00,l10n_bg.S67653,l10n_bg.44402,,normal,base.bg
l10n_bg.15120,15120,l10n_bg_city.village,Глоговец,VTR13-09,l10n_bg.S10447,l10n_bg.27190,l10n_bg.38337,normal,base.bg
l10n_bg.15134,15134,l10n_bg_city.village,Глоговица,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.15179,15179,l10n_bg_city.village,Глумово,HKV11-16,l10n_bg.S77195,l10n_bg.32024,l10n_bg.56633,normal,base.bg
l10n_bg.15182,15182,l10n_bg_city.village,Глумче,BGS09-00,l10n_bg.S07079,l10n_bg.36525,,normal,base.bg
l10n_bg.15196,15196,l10n_bg_city.village,Глутниците,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.15223,15223,l10n_bg_city.village,Глушка,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.15240,15240,l10n_bg_city.village,Гнездаре,HKV11-04,l10n_bg.S77195,l10n_bg.32024,l10n_bg.18054,normal,base.bg
l10n_bg.15331,15331,l10n_bg_city.village,Гоз,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.15343,15343,l10n_bg_city.village,Гоздевица,SML31-01,l10n_bg.S67653,l10n_bg.67653,l10n_bg.00597,normal,base.bg
l10n_bg.15357,15357,l10n_bg_city.village,Гоздейка,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.15374,15374,l10n_bg_city.village,Голак,SFO25-00,l10n_bg.S68134,l10n_bg.38902,,normal,base.bg
l10n_bg.15549,15549,l10n_bg_city.village,Голем Цалим,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.15446,15446,l10n_bg_city.village,Голема Фуча,KNL04-00,l10n_bg.S41112,l10n_bg.04501,,normal,base.bg
l10n_bg.15391,15391,l10n_bg_city.village,Големани,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.15401,15401,l10n_bg_city.village,Големаните,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.15463,15463,l10n_bg_city.village,Големи Българени,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.15480,15480,l10n_bg_city.village,Големи Станчовци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.15572,15572,l10n_bg_city.village,Голеш,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.15583,15583,l10n_bg_city.village,Голешово,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.15730,15730,l10n_bg_city.village,Голям Дервент,JAM07-00,l10n_bg.S87374,l10n_bg.27382,,normal,base.bg
l10n_bg.15744,15744,l10n_bg_city.village,Голям дол,SZR04-00,l10n_bg.S68850,l10n_bg.06183,,normal,base.bg
l10n_bg.15641,15641,l10n_bg_city.village,Голяма бара,KRZ16-00,l10n_bg.S40909,l10n_bg.40909,,normal,base.bg
l10n_bg.15698,15698,l10n_bg_city.village,Голяма долина,HKV18-00,l10n_bg.S77195,l10n_bg.46084,,normal,base.bg
l10n_bg.15816,15816,l10n_bg_city.village,Голямо Буково,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.15850,15850,l10n_bg_city.village,Голямо Доляне,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.16016,16016,l10n_bg_city.village,Горановци,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.16026,16026,l10n_bg_city.village,Горановци,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.16033,16033,l10n_bg_city.village,Гореме,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.16047,16047,l10n_bg_city.village,Горен Еневец,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.16078,16078,l10n_bg_city.village,Горица,VAR05-00,l10n_bg.S10135,l10n_bg.07598,,normal,base.bg
l10n_bg.16081,16081,l10n_bg_city.village,Горица,TGV24-00,l10n_bg.S73626,l10n_bg.57649,,normal,base.bg
l10n_bg.16095,16095,l10n_bg_city.village,Горичане,DOB29-00,l10n_bg.S72624,l10n_bg.83017,,normal,base.bg
l10n_bg.02782,02782,l10n_bg_city.village,Горна Арда,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.16119,16119,l10n_bg_city.village,Горна Бела речка,MON12-00,l10n_bg.S48489,l10n_bg.12961,,normal,base.bg
l10n_bg.16141,16141,l10n_bg_city.village,Горна Брестница,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.16167,16167,l10n_bg_city.village,Горна Врабча,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.16170,16170,l10n_bg_city.village,Горна Глоговица,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.16211,16211,l10n_bg_city.village,Горна Златица,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.16242,16242,l10n_bg_city.village,Горна Козница,KNL04-00,l10n_bg.S41112,l10n_bg.04501,,normal,base.bg
