id,ekatte,type_village_city_id/id,name,code,structure_type,country_id/id,zipcode,has_taxoffice
l10n_bg.29581,29581,l10n_bg.village,Жълт камък,PDV01-26,cityhall,base.bg,,False
l10n_bg.29547,29547,l10n_bg.village,Жълтеш,GAB05-12,cityhall,base.bg,,False
l10n_bg.29550,29550,l10n_bg.village,Жълти бряг,HKV30-11,cityhall,base.bg,,False
l10n_bg.29605,29605,l10n_bg.village,Жълтуша,KRZ02-10,cityhall,base.bg,,False
l10n_bg.30034,30034,l10n_bg.village,Забърдо,SML38-02,cityhall,base.bg,,False
l10n_bg.30096,30096,l10n_bg.village,Завой,JAM25-13,cityhall,base.bg,,False
l10n_bg.30106,30106,l10n_bg.village,Завоя,KRZ14-15,cityhall,base.bg,,False
l10n_bg.30119,30119,l10n_bg.village,Загоре,SZR31-13,cityhall,base.bg,,False
l10n_bg.30137,30137,l10n_bg.village,Загориче,SHU18-05,cityhall,base.bg,,False
l10n_bg.30140,30140,l10n_bg.village,Загорски,KRZ14-16,cityhall,base.bg,,False
l10n_bg.30154,30154,l10n_bg.village,Загорско,KRZ21-09,cityhall,base.bg,,False
l10n_bg.30168,30168,l10n_bg.village,Загорци,BGS06-11,cityhall,base.bg,,False
l10n_bg.30171,30171,l10n_bg.village,Загорци,SLV16-09,cityhall,base.bg,,False
l10n_bg.30185,30185,l10n_bg.village,Загорци,DOB20-07,cityhall,base.bg,,False
l10n_bg.30199,30199,l10n_bg.village,Загражден,PVN08-06,cityhall,base.bg,,False
l10n_bg.30209,30209,l10n_bg.village,Загражден,SML02-08,cityhall,base.bg,,False
l10n_bg.30212,30212,l10n_bg.village,Задруга,RAZ16-05,cityhall,base.bg,,False
l10n_bg.30234,30234,l10n_bg.village,Заимчево,BGS18-09,cityhall,base.bg,,False
l10n_bg.30243,30243,l10n_bg.village,Зайчар,BGS18-10,cityhall,base.bg,,False
l10n_bg.30260,30260,l10n_bg.village,Зайчино,KRZ16-64,cityhall,base.bg,,False
l10n_bg.30274,30274,l10n_bg.village,Зайчино ореше,SHU22-05,cityhall,base.bg,,False
l10n_bg.30291,30291,l10n_bg.village,Замфир,MON24-03,cityhall,base.bg,,False
l10n_bg.30301,30301,l10n_bg.village,Замфирово,MON02-07,cityhall,base.bg,,False
l10n_bg.30332,30332,l10n_bg.village,Зараево,TGV24-14,cityhall,base.bg,,False
l10n_bg.31406,31406,l10n_bg.village,Зарица,SLS07-25,cityhall,base.bg,,False
l10n_bg.30346,30346,l10n_bg.village,Зарник,SLS15-05,cityhall,base.bg,,False
l10n_bg.30350,30350,l10n_bg.village,Заселе,SFO43-17,cityhall,base.bg,,False
l10n_bg.30363,30363,l10n_bg.village,Засмяно,VAR02-07,cityhall,base.bg,,False
l10n_bg.30377,30377,l10n_bg.village,Зафирово,SLS07-06,cityhall,base.bg,,False
l10n_bg.30404,30404,l10n_bg.village,Захари Стояново,TGV24-15,cityhall,base.bg,,False
l10n_bg.30421,30421,l10n_bg.village,Звегор,SHU11-10,cityhall,base.bg,,False
l10n_bg.30449,30449,l10n_bg.village,Звезда,TGV24-16,cityhall,base.bg,,False
l10n_bg.30452,30452,l10n_bg.village,Звездел,KRZ21-10,cityhall,base.bg,,False
l10n_bg.30466,30466,l10n_bg.village,Звезделина,KRZ16-44,cityhall,base.bg,,False
l10n_bg.30475,30475,l10n_bg.village,Звезден,KRZ16-65,cityhall,base.bg,,False
l10n_bg.30483,30483,l10n_bg.village,Звездец,BGS12-07,cityhall,base.bg,,False
l10n_bg.30497,30497,l10n_bg.village,Звездица,VAR06-07,cityhall,base.bg,,False
l10n_bg.31416,31416,l10n_bg.village,Звездица,TGV22-19,cityhall,base.bg,,False
l10n_bg.30507,30507,l10n_bg.village,Звенимир,SLS07-07,cityhall,base.bg,,False
l10n_bg.30510,30510,l10n_bg.village,Зверино,VRC27-09,cityhall,base.bg,,False
l10n_bg.30524,30524,l10n_bg.village,Звиница,KRZ16-12,cityhall,base.bg,,False
l10n_bg.30538,30538,l10n_bg.village,Звънарка,KRZ15-18,cityhall,base.bg,,False
l10n_bg.30541,30541,l10n_bg.village,Звънарци,RAZ16-06,cityhall,base.bg,,False
l10n_bg.30572,30572,l10n_bg.village,Звъничево,PAZ19-11,cityhall,base.bg,,False
l10n_bg.30586,30586,l10n_bg.village,Звънче,KRZ16-66,cityhall,base.bg,,False
l10n_bg.30590,30590,l10n_bg.village,Згалево,PVN27-03,cityhall,base.bg,,False
l10n_bg.30606,30606,l10n_bg.village,Згориград,VRC10-09,cityhall,base.bg,,False
l10n_bg.30627,30627,l10n_bg.village,Здравец,VAR01-05,cityhall,base.bg,,False
l10n_bg.30630,30630,l10n_bg.village,Здравец,RAZ29-07,cityhall,base.bg,,False
l10n_bg.30644,30644,l10n_bg.village,Здравец,TGV35-15,cityhall,base.bg,,False
l10n_bg.30658,30658,l10n_bg.village,Здравец,HKV09-11,cityhall,base.bg,,False
l10n_bg.30675,30675,l10n_bg.village,Здравчец,KRZ14-51,cityhall,base.bg,,False
l10n_bg.30689,30689,l10n_bg.village,Зебил,SLS07-08,cityhall,base.bg,,False
l10n_bg.30692,30692,l10n_bg.village,Зелена морава,TGV22-17,cityhall,base.bg,,False
l10n_bg.30702,30702,l10n_bg.village,Зелендол,BLG03-12,cityhall,base.bg,,False
l10n_bg.30747,30747,l10n_bg.village,Зелениково,KRZ16-67,cityhall,base.bg,,False
l10n_bg.30750,30750,l10n_bg.village,Зелениково,PDV07-05,cityhall,base.bg,,False
l10n_bg.30805,30805,l10n_bg.village,Зетьово,BGS01-02,cityhall,base.bg,,False
l10n_bg.30819,30819,l10n_bg.village,Зетьово,SZR36-05,cityhall,base.bg,,False
l10n_bg.30822,30822,l10n_bg.village,Зидарово,BGS21-05,cityhall,base.bg,,False
l10n_bg.30847,30847,l10n_bg.village,Зимевица,SFO43-18,cityhall,base.bg,,False
l10n_bg.30853,30853,l10n_bg.village,Зимен,BGS09-13,cityhall,base.bg,,False
l10n_bg.30867,30867,l10n_bg.village,Зимзелен,KRZ16-68,cityhall,base.bg,,False
l10n_bg.30870,30870,l10n_bg.village,Зимница,SZR22-08,cityhall,base.bg,,False
l10n_bg.30898,30898,l10n_bg.village,Зимница,JAM22-07,cityhall,base.bg,,False
l10n_bg.30908,30908,l10n_bg.village,Зимовина,HKV30-18,cityhall,base.bg,,False
l10n_bg.30942,30942,l10n_bg.village,Златар,SHU23-02,cityhall,base.bg,,False
l10n_bg.30956,30956,l10n_bg.village,Златари,JAM25-14,cityhall,base.bg,,False
l10n_bg.30990,30990,l10n_bg.village,Злати войвода,SLV20-18,cityhall,base.bg,,False
l10n_bg.31005,31005,l10n_bg.village,Златина,VAR24-08,cityhall,base.bg,,False
l10n_bg.31036,31036,l10n_bg.village,Златитрап,PDV26-09,cityhall,base.bg,,False
l10n_bg.31053,31053,l10n_bg.village,Златия,MON11-06,cityhall,base.bg,,False
l10n_bg.31084,31084,l10n_bg.village,Златна нива,SHU19-02,cityhall,base.bg,,False
l10n_bg.31098,31098,l10n_bg.village,Златна Панега,LOV38-06,cityhall,base.bg,,False
l10n_bg.31108,31108,l10n_bg.village,Златовръх,PDV01-07,cityhall,base.bg,,False
l10n_bg.31125,31125,l10n_bg.village,Златоклас,SLS10-07,cityhall,base.bg,,False
l10n_bg.31142,31142,l10n_bg.village,Златолист,KRZ15-54,cityhall,base.bg,,False
l10n_bg.31156,31156,l10n_bg.village,Златополе,HKV09-12,cityhall,base.bg,,False
l10n_bg.31160,31160,l10n_bg.village,Златосел,PDV07-06,cityhall,base.bg,,False
l10n_bg.31173,31173,l10n_bg.village,Златоустово,HKV18-07,cityhall,base.bg,,False
l10n_bg.31190,31190,l10n_bg.village,Злидол,VRC27-10,cityhall,base.bg,,False
l10n_bg.31214,31214,l10n_bg.village,Злокучене,PAZ29-08,cityhall,base.bg,,False
l10n_bg.31228,31228,l10n_bg.village,Злокучене,SFO39-11,cityhall,base.bg,,False
l10n_bg.31245,31245,l10n_bg.village,Змеево,DOB03-06,cityhall,base.bg,,False
l10n_bg.31259,31259,l10n_bg.village,Змеица,SML10-03,cityhall,base.bg,,False
l10n_bg.31262,31262,l10n_bg.village,Змейно,TGV22-49,cityhall,base.bg,,False
l10n_bg.31276,31276,l10n_bg.village,Змейово,SZR31-14,cityhall,base.bg,,False
l10n_bg.31293,31293,l10n_bg.village,Знаменосец,SZR27-08,cityhall,base.bg,,False
l10n_bg.31365,31365,l10n_bg.village,Зорница,HKV34-13,cityhall,base.bg,,False
l10n_bg.31379,31379,l10n_bg.village,Зорница,BGS06-24,cityhall,base.bg,,False
l10n_bg.31396,31396,l10n_bg.village,Зърнево,DOB27-11,cityhall,base.bg,,False
l10n_bg.32010,32010,l10n_bg.village,Ивайло,PAZ19-12,cityhall,base.bg,,False
l10n_bg.32038,32038,l10n_bg.village,Иван Вазово,PDV12-15,cityhall,base.bg,,False
l10n_bg.32192,32192,l10n_bg.village,Иван Шишманово,RAZ11-03,cityhall,base.bg,,False
l10n_bg.32100,32100,l10n_bg.village,Иваново,HKV33-08,cityhall,base.bg,,False
l10n_bg.32113,32113,l10n_bg.village,Иваново,SHU10-03,cityhall,base.bg,,False
l10n_bg.32158,32158,l10n_bg.village,Ивански,SHU30-08,cityhall,base.bg,,False
l10n_bg.32161,32161,l10n_bg.village,Иванци,KRZ16-69,cityhall,base.bg,,False
l10n_bg.32175,32175,l10n_bg.village,Иванча,VTR26-04,cityhall,base.bg,,False
l10n_bg.32216,32216,l10n_bg.village,Иваняне,SOF46-63,cityhall,base.bg,,False
l10n_bg.32226,32226,l10n_bg.village,Иганово,PDV13-10,cityhall,base.bg,,False
l10n_bg.32250,32250,l10n_bg.village,Иглика,SHU11-11,cityhall,base.bg,,False
l10n_bg.32278,32278,l10n_bg.town,Игнатиево,VAR02-09,cityhall,base.bg,,False
l10n_bg.32281,32281,l10n_bg.village,Игнатица,VRC27-11,cityhall,base.bg,,False
l10n_bg.32295,32295,l10n_bg.village,Игнатово,MON11-07,cityhall,base.bg,,False
l10n_bg.32322,32322,l10n_bg.village,Игралище,BLG49-06,cityhall,base.bg,,False
l10n_bg.32336,32336,l10n_bg.village,Идилево,GAB29-13,cityhall,base.bg,,False
l10n_bg.32341,32341,l10n_bg.village,Избеглии,PDV01-08,cityhall,base.bg,,False
l10n_bg.32353,32353,l10n_bg.village,Избул,SHU22-06,cityhall,base.bg,,False
l10n_bg.32367,32367,l10n_bg.village,Извор,BGS04-15,cityhall,base.bg,,False
l10n_bg.32370,32370,l10n_bg.village,Извор,VID16-09,cityhall,base.bg,,False
l10n_bg.32384,32384,l10n_bg.village,Извор,PER36-14,cityhall,base.bg,,False
l10n_bg.32425,32425,l10n_bg.village,Изворище,BGS04-07,cityhall,base.bg,,False
l10n_bg.32442,32442,l10n_bg.village,Изворник,VAR09-09,cityhall,base.bg,,False
l10n_bg.32467,32467,l10n_bg.village,Изворово,DOB12-12,cityhall,base.bg,,False
l10n_bg.32473,32473,l10n_bg.village,Изворово,TGV02-14,cityhall,base.bg,,False
l10n_bg.32487,32487,l10n_bg.village,Изворово,HKV33-09,cityhall,base.bg,,False
l10n_bg.32490,32490,l10n_bg.village,Изворско,VAR02-10,cityhall,base.bg,,False
l10n_bg.00134,00134,l10n_bg.village,Изгрев,BLG03-01,cityhall,base.bg,,False
l10n_bg.32531,32531,l10n_bg.village,Изгрев,PVN16-07,cityhall,base.bg,,False
l10n_bg.32545,32545,l10n_bg.village,Изгрев,SLV20-19,cityhall,base.bg,,False
l10n_bg.32559,32559,l10n_bg.village,Изгрев,SML18-06,cityhall,base.bg,,False
l10n_bg.32562,32562,l10n_bg.village,Изгрев,SHU07-07,cityhall,base.bg,,False
l10n_bg.32576,32576,l10n_bg.village,Изгрев,JAM07-08,cityhall,base.bg,,False
l10n_bg.32593,32593,l10n_bg.village,Илаков рът,VTR13-07,cityhall,base.bg,,False
l10n_bg.32620,32620,l10n_bg.village,Илийно,TGV22-20,cityhall,base.bg,,False
l10n_bg.32634,32634,l10n_bg.village,Илийско,KRZ08-24,cityhall,base.bg,,False
l10n_bg.32665,32665,l10n_bg.village,Илинденци,BLG49-07,cityhall,base.bg,,False
l10n_bg.32706,32706,l10n_bg.village,Илия Блъсково,SHU30-09,cityhall,base.bg,,False
l10n_bg.32723,32723,l10n_bg.village,Имренчево,SHU23-03,cityhall,base.bg,,False
l10n_bg.32737,32737,l10n_bg.village,Индже войвода,BGS21-07,cityhall,base.bg,,False
l10n_bg.32754,32754,l10n_bg.village,Иново,VID09-18,cityhall,base.bg,,False
l10n_bg.32771,32771,l10n_bg.village,Иречеково,JAM22-09,cityhall,base.bg,,False
l10n_bg.32809,32809,l10n_bg.village,Искра,BGS09-14,cityhall,base.bg,,False
l10n_bg.32826,32826,l10n_bg.village,Искра,PDV23-11,cityhall,base.bg,,False
l10n_bg.32839,32839,l10n_bg.village,Искра,SLS32-05,cityhall,base.bg,,False
l10n_bg.32946,32946,l10n_bg.village,Искра,KRZ02-37,cityhall,base.bg,,False
l10n_bg.32843,32843,l10n_bg.village,Искрец,SFO43-19,cityhall,base.bg,,False
l10n_bg.32857,32857,l10n_bg.village,Искрица,SZR07-04,cityhall,base.bg,,False
l10n_bg.14888,14888,l10n_bg.village,Искър,PVN08-03,cityhall,base.bg,,False
l10n_bg.32888,32888,l10n_bg.village,Исперихово,PAZ06-03,cityhall,base.bg,,False
l10n_bg.32915,32915,l10n_bg.village,Ичера,SLV20-20,cityhall,base.bg,,False
l10n_bg.34014,34014,l10n_bg.village,Йерусалимово,HKV17-04,cityhall,base.bg,,False
l10n_bg.34028,34028,l10n_bg.village,Йоаким Груево,PDV41-01,cityhall,base.bg,,False
l10n_bg.34045,34045,l10n_bg.village,Йовково,DOB12-13,cityhall,base.bg,,False
l10n_bg.34093,34093,l10n_bg.village,Йоглав,LOV18-14,cityhall,base.bg,,False
l10n_bg.34103,34103,l10n_bg.village,Йонково,RAZ14-09,cityhall,base.bg,,False
l10n_bg.34117,34117,l10n_bg.village,Йончово,KRZ35-10,cityhall,base.bg,,False
l10n_bg.34134,34134,l10n_bg.village,Йорданово,SLS31-08,cityhall,base.bg,,False
l10n_bg.35028,35028,l10n_bg.village,Кабиле,JAM25-16,cityhall,base.bg,,False
l10n_bg.35033,35033,l10n_bg.town,Каблешково,BGS17-09,cityhall,base.bg,,False
l10n_bg.35047,35047,l10n_bg.village,Каблешково,KRZ35-31,cityhall,base.bg,,False
l10n_bg.35050,35050,l10n_bg.village,Каблешково,DOB27-12,cityhall,base.bg,,False
l10n_bg.35081,35081,l10n_bg.village,Кавракирово,BLG33-16,cityhall,base.bg,,False
l10n_bg.35095,35095,l10n_bg.village,Кадиево,PDV26-12,cityhall,base.bg,,False
l10n_bg.35184,35184,l10n_bg.village,Казаците,KRZ08-25,cityhall,base.bg,,False
l10n_bg.35198,35198,l10n_bg.village,Казачево,LOV18-15,cityhall,base.bg,,False
l10n_bg.35208,35208,l10n_bg.village,Казашка река,VAR01-06,cityhall,base.bg,,False
l10n_bg.35211,35211,l10n_bg.village,Казашко,VAR06-08,cityhall,base.bg,,False
l10n_bg.35239,35239,l10n_bg.village,Казичене,SOF46-58,cityhall,base.bg,,False
l10n_bg.35273,35273,l10n_bg.village,Калайджии,VTR14-04,cityhall,base.bg,,False
l10n_bg.35290,35290,l10n_bg.village,Калейца,LOV34-13,cityhall,base.bg,,False
l10n_bg.35300,35300,l10n_bg.village,Калековец,PDV17-07,cityhall,base.bg,,False
l10n_bg.35328,35328,l10n_bg.village,Каленик,VID09-34,cityhall,base.bg,,False
l10n_bg.35331,35331,l10n_bg.village,Каленик,LOV36-03,cityhall,base.bg,,False
l10n_bg.35362,35362,l10n_bg.village,Калиманци,BLG40-13,cityhall,base.bg,,False
l10n_bg.35376,35376,l10n_bg.village,Калиманци,VAR26-03,cityhall,base.bg,,False
l10n_bg.35403,35403,l10n_bg.village,Калинка,KRZ16-70,cityhall,base.bg,,False
l10n_bg.35417,35417,l10n_bg.village,Калино,SHU11-12,cityhall,base.bg,,False
l10n_bg.41143,41143,l10n_bg.village,Калипетрово,SLS31-10,cityhall,base.bg,,False
l10n_bg.35420,35420,l10n_bg.village,Калитиново,SZR31-16,cityhall,base.bg,,False
l10n_bg.35434,35434,l10n_bg.village,Калище,PER22-01,cityhall,base.bg,,False
l10n_bg.35479,35479,l10n_bg.village,Калотина,SFO16-08,cityhall,base.bg,,False
l10n_bg.35496,35496,l10n_bg.town,Калофер,PDV13-11,cityhall,base.bg,,False
l10n_bg.35506,35506,l10n_bg.village,Калоян,VAR09-11,cityhall,base.bg,,False
l10n_bg.35515,35515,l10n_bg.village,Калояновец,SZR31-17,cityhall,base.bg,,False
l10n_bg.35537,35537,l10n_bg.village,Калояново,SLV20-21,cityhall,base.bg,,False
l10n_bg.35540,35540,l10n_bg.village,Калоянци,KRZ16-13,cityhall,base.bg,,False
l10n_bg.35554,35554,l10n_bg.village,Калугерене,SLS07-10,cityhall,base.bg,,False
l10n_bg.35571,35571,l10n_bg.village,Калугерово,PAZ14-03,cityhall,base.bg,,False
l10n_bg.35585,35585,l10n_bg.village,Калугерово,SFO34-03,cityhall,base.bg,,False
l10n_bg.35599,35599,l10n_bg.village,Калугерово,HKV29-02,cityhall,base.bg,,False
l10n_bg.35609,35609,l10n_bg.village,Калчево,JAM25-17,cityhall,base.bg,,False
l10n_bg.35643,35643,l10n_bg.village,Камбурово,TGV22-21,cityhall,base.bg,,False
l10n_bg.35657,35657,l10n_bg.village,Камен,VTR31-09,cityhall,base.bg,,False
l10n_bg.35660,35660,l10n_bg.village,Камен,SLV20-22,cityhall,base.bg,,False
l10n_bg.35674,35674,l10n_bg.village,Камен,DOB15-26,cityhall,base.bg,,False
l10n_bg.35777,35777,l10n_bg.village,Камен дял,VAR16-05,cityhall,base.bg,,False
l10n_bg.35688,35688,l10n_bg.village,Камена,BLG33-17,cityhall,base.bg,,False
l10n_bg.35691,35691,l10n_bg.village,Каменар,BGS17-10,cityhall,base.bg,,False
l10n_bg.35701,35701,l10n_bg.village,Каменар,VAR06-09,cityhall,base.bg,,False
l10n_bg.35715,35715,l10n_bg.village,Каменар,RAZ17-08,cityhall,base.bg,,False
l10n_bg.35729,35729,l10n_bg.village,Каменари,VTR13-08,cityhall,base.bg,,False
l10n_bg.35732,35732,l10n_bg.village,Каменарци,KRZ16-71,cityhall,base.bg,,False
l10n_bg.03258,03258,l10n_bg.village,Каменец,KRZ21-45,cityhall,base.bg,,False
l10n_bg.35780,35780,l10n_bg.village,Каменец,PVN27-04,cityhall,base.bg,,False
l10n_bg.35794,35794,l10n_bg.village,Каменец,JAM22-10,cityhall,base.bg,,False
l10n_bg.35818,35818,l10n_bg.village,Каменица,BLG49-08,cityhall,base.bg,,False
l10n_bg.35849,35849,l10n_bg.village,Каменка,KRZ15-66,cityhall,base.bg,,False
l10n_bg.35871,35871,l10n_bg.village,Каменна Рикса,MON14-09,cityhall,base.bg,,False
l10n_bg.35910,35910,l10n_bg.village,Камено поле,VRC32-02,cityhall,base.bg,,False
l10n_bg.35897,35897,l10n_bg.village,Каменово,RAZ16-17,cityhall,base.bg,,False
l10n_bg.35907,35907,l10n_bg.village,Каменово,SLV16-10,cityhall,base.bg,,False
l10n_bg.35955,35955,l10n_bg.village,Каменяк,BGS18-11,cityhall,base.bg,,False
l10n_bg.35969,35969,l10n_bg.village,Каменяк,SHU11-13,cityhall,base.bg,,False
l10n_bg.36004,36004,l10n_bg.village,Камчия,BGS23-09,cityhall,base.bg,,False
l10n_bg.36021,36021,l10n_bg.village,Кандилка,KRZ15-19,cityhall,base.bg,,False
l10n_bg.36035,36035,l10n_bg.village,Кандови,PAZ08-22,cityhall,base.bg,,False
l10n_bg.36066,36066,l10n_bg.village,Каняк,KRZ35-11,cityhall,base.bg,,False
l10n_bg.36083,36083,l10n_bg.village,Капатово,BLG33-18,cityhall,base.bg,,False
l10n_bg.36110,36110,l10n_bg.village,Капитан Андреево,HKV28-03,cityhall,base.bg,,False
l10n_bg.36124,36124,l10n_bg.village,Капитан Димитриево,PAZ21-01,cityhall,base.bg,,False
l10n_bg.36138,36138,l10n_bg.village,Капитан Димитрово,DOB20-08,cityhall,base.bg,,False
l10n_bg.36155,36155,l10n_bg.village,Капитан Петко,SHU07-08,cityhall,base.bg,,False
l10n_bg.24013,24013,l10n_bg.village,Капитан Петко войвода,HKV32-03,cityhall,base.bg,,False
l10n_bg.36141,36141,l10n_bg.village,Капитановци,VID09-19,cityhall,base.bg,,False
l10n_bg.36169,36169,l10n_bg.village,Капище,TGV02-04,cityhall,base.bg,,False
l10n_bg.36172,36172,l10n_bg.village,Карабунар,PAZ29-09,cityhall,base.bg,,False
l10n_bg.36186,36186,l10n_bg.village,Каравелово,PDV13-12,cityhall,base.bg,,False
l10n_bg.36194,36194,l10n_bg.village,Каравелово,SHU21-11,cityhall,base.bg,,False
l10n_bg.36200,36200,l10n_bg.village,Каравелово,JAM25-44,cityhall,base.bg,,False
l10n_bg.36213,36213,l10n_bg.village,Каравельово,BGS18-12,cityhall,base.bg,,False
l10n_bg.36227,36227,l10n_bg.village,Карагеоргиево,BGS01-03,cityhall,base.bg,,False
l10n_bg.36230,36230,l10n_bg.village,Караджалово,PDV23-12,cityhall,base.bg,,False
l10n_bg.36244,36244,l10n_bg.village,Караджово,PDV28-04,cityhall,base.bg,,False
l10n_bg.36289,36289,l10n_bg.village,Караисен,VTR22-09,cityhall,base.bg,,False
l10n_bg.36302,36302,l10n_bg.village,Караманите,VAR09-12,cityhall,base.bg,,False
l10n_bg.36316,36316,l10n_bg.village,Караманово,RSE37-05,cityhall,base.bg,,False
l10n_bg.36325,36325,l10n_bg.village,Караманци,HKV19-05,cityhall,base.bg,,False
l10n_bg.36350,36350,l10n_bg.village,Карамфил,KRZ21-11,cityhall,base.bg,,False
l10n_bg.36364,36364,l10n_bg.village,Каран Върбовка,RSE08-05,cityhall,base.bg,,False
l10n_bg.36381,36381,l10n_bg.village,Караново,BGS01-04,cityhall,base.bg,,False
l10n_bg.36395,36395,l10n_bg.village,Караново,SLV16-11,cityhall,base.bg,,False
l10n_bg.36405,36405,l10n_bg.village,Каранци,VTR26-05,cityhall,base.bg,,False
l10n_bg.36419,36419,l10n_bg.village,Карапелит,DOB15-27,cityhall,base.bg,,False
l10n_bg.36440,36440,l10n_bg.village,Карбинци,VID16-10,cityhall,base.bg,,False
l10n_bg.36467,36467,l10n_bg.village,Кардам,DOB12-15,cityhall,base.bg,,False
l10n_bg.36470,36470,l10n_bg.village,Кардам,TGV24-17,cityhall,base.bg,,False
l10n_bg.36484,36484,l10n_bg.village,Карлиево,SFO47-01,cityhall,base.bg,,False
l10n_bg.36511,36511,l10n_bg.village,Карлуково,LOV19-05,cityhall,base.bg,,False
l10n_bg.36573,36573,l10n_bg.village,Каснаково,HKV09-13,cityhall,base.bg,,False
l10n_bg.36590,36590,l10n_bg.village,Каспичан,SHU19-03,cityhall,base.bg,,False
l10n_bg.36631,36631,l10n_bg.village,Катраница,SML31-12,cityhall,base.bg,,False
l10n_bg.36662,36662,l10n_bg.village,Катунец,LOV36-04,cityhall,base.bg,,False
l10n_bg.36676,36676,l10n_bg.village,Катуница,PDV28-05,cityhall,base.bg,,False
l10n_bg.36693,36693,l10n_bg.village,Катунци,BLG40-14,cityhall,base.bg,,False
l10n_bg.36703,36703,l10n_bg.village,Кацелово,RSE08-06,cityhall,base.bg,,False
l10n_bg.36717,36717,l10n_bg.village,Качулка,KRZ15-61,cityhall,base.bg,,False
l10n_bg.36748,36748,l10n_bg.village,Каялоба,KRZ14-17,cityhall,base.bg,,False
l10n_bg.36779,36779,l10n_bg.town,Кермен,SLV20-23,cityhall,base.bg,,False
l10n_bg.36782,36782,l10n_bg.village,Кесарево,VTR31-10,cityhall,base.bg,,False
l10n_bg.36806,36806,l10n_bg.village,Кестеново,TGV22-50,cityhall,base.bg,,False
l10n_bg.36837,36837,l10n_bg.town,Килифарево,VTR04-17,cityhall,base.bg,,False
l10n_bg.36854,36854,l10n_bg.village,Кипилово,SLV11-08,cityhall,base.bg,,False
l10n_bg.36868,36868,l10n_bg.village,Кипра,VAR14-01,cityhall,base.bg,,False
l10n_bg.36885,36885,l10n_bg.village,Киреево,VID25-02,cityhall,base.bg,,False
l10n_bg.36899,36899,l10n_bg.village,Кирилово,SZR31-18,cityhall,base.bg,,False
l10n_bg.36909,36909,l10n_bg.village,Кирилово,JAM07-16,cityhall,base.bg,,False
l10n_bg.36943,36943,l10n_bg.village,Кирчево,LOV36-05,cityhall,base.bg,,False
l10n_bg.36957,36957,l10n_bg.village,Киселево,MON07-09,cityhall,base.bg,,False
l10n_bg.37010,37010,l10n_bg.village,Китанчево,RAZ14-10,cityhall,base.bg,,False
l10n_bg.37023,37023,l10n_bg.town,Китен,BGS27-04,cityhall,base.bg,,False
l10n_bg.37068,37068,l10n_bg.village,Китка,VAR01-07,cityhall,base.bg,,False
l10n_bg.37071,37071,l10n_bg.village,Китна,KRZ14-18,cityhall,base.bg,,False
l10n_bg.37085,37085,l10n_bg.village,Китница,KRZ02-11,cityhall,base.bg,,False
l10n_bg.37099,37099,l10n_bg.village,Кичево,VAR02-11,cityhall,base.bg,,False
l10n_bg.37109,37109,l10n_bg.village,Киченица,RAZ26-06,cityhall,base.bg,,False
l10n_bg.37135,37135,l10n_bg.village,Кладенец,SHU30-10,cityhall,base.bg,,False
l10n_bg.37157,37157,l10n_bg.village,Кладенци,DOB27-13,cityhall,base.bg,,False
l10n_bg.37174,37174,l10n_bg.village,Кладница,PER32-09,cityhall,base.bg,,False
l10n_bg.41232,41232,l10n_bg.village,Кленовик,PER36-28,cityhall,base.bg,,False
l10n_bg.37201,37201,l10n_bg.village,Кликач,BGS09-15,cityhall,base.bg,,False
l10n_bg.37215,37215,l10n_bg.village,Климаш,BGS23-10,cityhall,base.bg,,False
l10n_bg.37229,37229,l10n_bg.village,Климент,PDV13-13,cityhall,base.bg,,False
l10n_bg.37232,37232,l10n_bg.village,Климент,SHU18-06,cityhall,base.bg,,False
l10n_bg.37246,37246,l10n_bg.village,Климентово,VAR02-12,cityhall,base.bg,,False
l10n_bg.41246,41246,l10n_bg.village,Климентово,VTR26-07,cityhall,base.bg,,False
l10n_bg.37277,37277,l10n_bg.town,Клисура,PDV13-14,cityhall,base.bg,,False
l10n_bg.37294,37294,l10n_bg.village,Клисура,SFO39-12,cityhall,base.bg,,False
l10n_bg.37321,37321,l10n_bg.village,Клокотница,HKV34-14,cityhall,base.bg,,False
l10n_bg.37349,37349,l10n_bg.village,Ключ,BLG33-19,cityhall,base.bg,,False
l10n_bg.37383,37383,l10n_bg.village,Книжовник,HKV34-15,cityhall,base.bg,,False
l10n_bg.37397,37397,l10n_bg.village,Княжева махала,MON07-06,cityhall,base.bg,,False
l10n_bg.37407,37407,l10n_bg.village,Княжево,HKV32-05,cityhall,base.bg,,False
l10n_bg.61791,61791,l10n_bg.village,Княжевско,SZR23-08,cityhall,base.bg,,False
l10n_bg.37410,37410,l10n_bg.village,Кобилино,HKV11-09,cityhall,base.bg,,False
l10n_bg.37424,37424,l10n_bg.village,Кобиляк,MON04-12,cityhall,base.bg,,False
l10n_bg.37438,37438,l10n_bg.village,Кобиляне,KRZ16-14,cityhall,base.bg,,False
l10n_bg.37469,37469,l10n_bg.village,Ковачевец,TGV24-18,cityhall,base.bg,,False
l10n_bg.37491,37491,l10n_bg.village,Ковачево,PAZ29-10,cityhall,base.bg,,False
l10n_bg.37507,37507,l10n_bg.village,Ковачево,SZR27-10,cityhall,base.bg,,False
l10n_bg.37527,37527,l10n_bg.village,Ковачевци,SFO39-13,cityhall,base.bg,,False
